PLAY_TYPE,PLAYER_NAME,TEAM_ABBREVIATION,POSS,POSS_PCT,player_ppp,league_ppp,pts_saved_above_lg_avg
OffScreen,Jordan Poole,NOP,12,0.04,0.75,0.9780956191238248,2.7371474294858977
OffScreen,Anthony Davis,DAL,10,0.034,0.9,0.9780956191238248,0.7809561912382479
OffScreen,Jared McCain,PHI,10,0.051,0.9,0.9780956191238248,0.7809561912382479
OffScreen,Rayan Rupert,POR,10,0.052,0.9,0.9780956191238248,0.7809561912382479
OffScreen,Brandon Williams,DAL,23,0.044,0.43478260869565216,0.9780956191238248,12.496199239847972
OffScreen,CJ McCollum,ATL,21,0.042,0.47619047619047616,0.9780956191238248,10.540008001600322
OffScreen,Walter Clayton Jr.,UTA,17,0.047,0.5882352941176471,0.9780956191238248,6.627625525105022
OffScreen,Kyle Filipowski,UTA,16,0.023,0.625,0.9780956191238248,5.649529905981197
OffScreen,Micah Peavy,NOP,13,0.039,0.7692307692307693,0.9780956191238248,2.715243048609722
OffScreen,Luka Garza,BOS,11,0.02,0.9090909090909091,0.9780956191238248,0.7590518103620733
OffScreen,Ivica Zubac,LAC,10,0.016,1.0,0.9780956191238248,-0.2190438087617519
OffScreen,Dalton Knecht,LAL,10,0.053,1.0,0.9780956191238248,-0.2190438087617519
OffScreen,Terrence Shannon Jr.,MIN,16,0.093,0.6875,0.9780956191238248,4.649529905981197
OffScreen,Kris Murray,POR,15,0.038,0.7333333333333333,0.9780956191238248,3.671434286857373
OffScreen,Elijah Harkless,UTA,15,0.063,0.7333333333333333,0.9780956191238248,3.671434286857373
OffScreen,Buddy Hield,GSW,13,0.044,0.8461538461538461,0.9780956191238248,1.7152430486097225
OffScreen,Khris Middleton,WAS,12,0.047,0.9166666666666666,0.9780956191238248,0.7371474294858982
OffScreen,Donovan Clingan,POR,11,0.009,1.0,0.9780956191238248,-0.24094818963792708
OffScreen,Jarrett Allen,CLE,11,0.016,1.0,0.9780956191238248,-0.24094818963792708
OffScreen,Saddiq Bey,NOP,36,0.058,0.3333333333333333,0.9780956191238248,23.211442288457697
OffScreen,Grant Williams,CHA,18,0.066,0.6666666666666666,0.9780956191238248,5.6057211442288475
OffScreen,LeBron James,LAL,17,0.038,0.7058823529411765,0.9780956191238248,4.627625525105021
OffScreen,Dru Smith,MIA,15,0.029,0.8,0.9780956191238248,2.6714342868573713
OffScreen,Franz Wagner,ORL,15,0.04,0.8,0.9780956191238248,2.6714342868573713
OffScreen,Joel Embiid,PHI,13,0.021,0.9230769230769231,0.9780956191238248,0.7152430486097219
OffScreen,Ethan Thompson,IND,13,0.048,0.9230769230769231,0.9780956191238248,0.7152430486097219
OffScreen,Neemias Queta,BOS,11,0.012,1.0909090909090908,0.9780956191238248,-1.2409481896379262
OffScreen,Dejounte Murray,NOP,10,0.07,1.2,0.9780956191238248,-2.2190438087617514
OffScreen,Bam Adebayo,MIA,21,0.022,0.6190476190476191,0.9780956191238248,7.54000800160032
OffScreen,Collin Sexton,CHA,21,0.073,0.6190476190476191,0.9780956191238248,7.54000800160032
OffScreen,Noah Penda,ORL,20,0.065,0.65,0.9780956191238248,6.561912382476496
OffScreen,Terance Mann,BKN,19,0.036,0.6842105263157895,0.9780956191238248,5.583816763352671
OffScreen,Tyler Herro,MIA,19,0.057,0.6842105263157895,0.9780956191238248,5.583816763352671
OffScreen,Spencer Jones,DEN,17,0.032,0.7647058823529411,0.9780956191238248,3.6276255251050227
OffScreen,Tyrese Proctor,CLE,12,0.065,1.0833333333333333,0.9780956191238248,-1.2628525705141014
OffScreen,Dalen Terry,CHI,12,0.081,1.0833333333333333,0.9780956191238248,-1.2628525705141014
OffScreen,Taylor Hendricks,UTA,11,0.056,1.1818181818181819,0.9780956191238248,-2.240948189637928
OffScreen,Nikola Vučević,CHI,10,0.013,1.3,0.9780956191238248,-3.2190438087617523
OffScreen,John Konchar,UTA,10,0.038,1.3,0.9780956191238248,-3.2190438087617523
OffScreen,Jaden Ivey,DET,10,0.051,1.3,0.9780956191238248,-3.2190438087617523
OffScreen,Jamal Shead,TOR,22,0.031,0.6363636363636364,0.9780956191238248,7.518103620724146
OffScreen,Dennis Schröder,SAC,19,0.047,0.7368421052631579,0.9780956191238248,4.583816763352672
OffScreen,Aaron Gordon,DEN,18,0.05,0.7777777777777778,0.9780956191238248,3.6057211442288466
OffScreen,Draymond Green,GSW,16,0.024,0.875,0.9780956191238248,1.649529905981197
