player,tm,experience,age,salary,vorp,vorp_per_million,percent_of_cap
Day'Ron Sharpe,BRK,5,24,6250000,1,0.16,0.040414621686809316
Nolan Traoré,BRK,1,19,3811560,-1.5,-0.39353965305544186,0.024646840869851985
Noah Clowney,BRK,3,21,3398640,-0.6,-0.176541204717181,0.021976759975945215
Drake Powell,BRK,1,20,3372240,-1.3,-0.38550043887742275,0.021806048613940136
Ben Saraf,BRK,1,19,2884560,-1.2,-0.4160079873533572,0.018652544181264427
Danny Wolf,BRK,1,21,2801280,-0.2,-0.07139593328763995,0.01811402743021203
Josh Minott,BRK,4,23,2378870,0.4,0.16814706141991786,0.015382580974736012
Jalen Wilson,BRK,3,25,2221677,-0.8,-0.36008834767610237,0.014366117674445672
Malachi Smith,BRK,1,26,73153,0.1,1.366997935833117,4.730321312408259e-4
Cam Thomas,BRK,5,24,5993172,-0.4,-0.0667426197679626,0.038753884653436536
Tyrese Martin,BRK,3,26,2191897,-0.2,-0.09124516343605563,0.014173550085032365
Tre Scott,BRK,2,29,129503,-0.2,-1.5443657675883957,8.374103603690986e-4
Grant Nelson,BRK,1,23,73153,0,0,4.730321312408259e-4
Anfernee Simons,CHI,8,26,27678571,-0.1,-0.00361290328174818,0.17897903612743862
Josh Giddey,CHI,5,23,25000000,2,0.08,0.16165848674723726
Collin Sexton,CHI,8,27,18975000,0.3,0.015810276679841896,0.12269879144115307
Zach Collins,CHI,8,28,18080496,0.1,0.005530821720820049,0.11691462491997905
Patrick Williams,CHI,6,24,18000000,-0.9,-0.05,0.11639411045801082
Isaac Okoro,CHI,6,25,11000000,-0.8,-0.07272727272727272,0.07112973416878439
Jalen Smith,CHI,6,25,9000000,0.4,0.044444444444444446,0.05819705522900541
Tre Jones,CHI,6,26,8000000,1.5,0.1875,0.05173071575911592
Rob Dillingham,CHI,2,21,6576120,-0.8,-0.12165228128440478,0.04252342431472968
Guerschon Yabusele,CHI,4,30,5500000,0.1,0.01818181818181818,0.035564867084392195
Matas Buzelis,CHI,2,21,5455560,0.5,0.09164961983737692,0.035277502958350304
Noa Essengue,CHI,1,19,5429520,0,0,0.035109119478554385
Nick Richards,CHI,6,28,5000000,-0.4,-0.08,0.03233169734944745
Leonard Miller,CHI,3,22,2221677,0.2,0.09002208691902559,0.014366117674445672
Jaden Ivey,CHI,4,23,10107163,0.1,0.009893973214837834,0.06535634703550668
Jevon Carter,CHI,8,30,6809524,0.1,0.014685314274536664,0.04403269381235976
LaMelo Ball,CHO,6,24,37958760,3.4,0.08957089219985058,0.2454542280160624
Miles Bridges,CHO,7,27,25000000,1.9,0.076,0.16165848674723726
Josh Green,CHO,6,25,13666667,0.3,0.021951218976799535,0.08837330824393619
Grant Williams,CHO,7,27,13645500,0.7,0.0512989630281045,0.08823643523637704
Coby White,CHO,7,25,12888889,0.5,0.03879310311385256,0.08334393166372449
Brandon Miller,CHO,3,23,11968800,1.8,0.1503910166432725,0.07739432384721333
Pat Connaughton,CHO,11,33,10739683,0.2,0.018622523588452285,0.06944643607700117
Kon Knueppel,CHO,1,20,10015680,3.1,0.309514680980223,0.06476478690178276
Tre Mann,CHO,5,24,8000000,-0.5,-0.0625,0.05173071575911592
Tidjane Salaün,CHO,2,20,7863240,0.2,0.025434808043503697,0.050846379173213836
Liam McNeeley,CHO,1,20,2763960,0.1,0.03617997366097917,0.017872703641195756
Xavier Tillman Sr.,CHO,6,27,2546675,0,0,0.016467665069480816
Sion James,CHO,1,23,2296274,0,0,0.01484848719988102
Ryan Kalkbrenner,CHO,1,24,2296274,1.4,0.6096833391833901,0.01484848719988102
Moussa Diabaté,CHO,4,24,2270735,1.8,0.7926948763285897,0.014683343356159511
Evan Mobley,CLE,5,24,46394100,2.6,0.05604160873904225,0.3
Donovan Mitchell,CLE,9,29,46394100,4.2,0.09052875257845287,0.3
James Harden,CLE,17,36,39182693,1.3,0.033177913524218464,0.25336859428246267
Jarrett Allen,CLE,9,27,20000000,1.8,0.09,0.1293267893977898
Max Strus,CLE,7,29,15936452,0.1,0.006274922423134083,0.1030505085775993
Dennis Schröder,CLE,13,32,14104000,-0.1,-0.007090187180941577,0.09120125188332137
Sam Merrill,CLE,6,29,8482144,0.7,0.08252630467014001,0.05484842253648632
Dean Wade,CLE,7,29,6623456,0.7,0.1056850079475126,0.042829514959876365
Jaylon Tyson,CLE,2,23,3492480,0.9,0.2576965365585487,0.022583561271799647
Keon Ellis,CLE,4,26,2301587,0.6,0.2606896893317524,0.014882842861484542
Larry Nance Jr.,CLE,11,33,2296274,-0.2,-0.08709761988334144,0.01484848719988102
Thomas Bryant,CLE,9,28,2296274,0.4,0.17419523976668289,0.01484848719988102
Craig Porter Jr.,CLE,3,25,2221677,1.2,0.5401325215141535,0.014366117674445672
Tyrese Proctor,CLE,1,21,1272870,-0.1,-0.07856261833494387,0.008230809521038236
Nae'Qwan Tomlin,CLE,2,25,718150,0,0,0.004643801690301138
Khris Middleton,DAL,14,34,33296296,-0.4,-0.012013348271531464,0.21530515302592357
Klay Thompson,DAL,13,35,16666667,0.2,0.011999999760000005,0.10777232665360466
Daniel Gafford,DAL,7,27,14386320,0.8,0.05560838351989946,0.09302682884246057
P.J. Washington,DAL,7,27,14152174,0.2,0.014132104367851894,0.09151276132094383
Cooper Flagg,DAL,1,19,13825920,2,0.14465583483775402,0.0894030922035345
Caleb Martin,DAL,7,30,9594044,0,0,0.06203834539305644
Naji Marshall,DAL,6,28,9000000,0.8,0.08888888888888889,0.05819705522900541
Max Christie,DAL,4,22,7714286,0.3,0.03888888744855972,0.049883192043815916
Dereck Lively II,DAL,3,21,5253360,0.1,0.01903543636834331,0.033970009117538655
Dwight Powell,DAL,12,34,4000000,0.1,0.025,0.02586535787955796
AJ Johnson,DAL,2,21,3090480,-0.3,-0.09707229944862933,0.019984092804904072
Marvin Bagley III,DAL,8,26,2296274,0.3,0.13064642982501218,0.01484848719988102
Brandon Williams,DAL,4,26,2270735,0.9,0.39634743816429485,0.014683343356159511
Tyus Jones,DAL,11,29,7000000,-0.1,-0.014285714285714285,0.04526437628922643
Jeremiah Robinson-Earl,DAL,5,25,131970,0,0,8.53362819841316e-4
Nikola Jokić,DEN,11,30,55224526,9.2,0.16659264762181933,0.35710053217973836
Jamal Murray,DEN,9,28,46394100,4.1,0.0883733060884897,0.3
Aaron Gordon,DEN,12,30,22841455,0.9,0.03940204334618789,0.14770060201620464
Cameron Johnson,DEN,7,29,21057065,0.6,0.028493999519876106,0.13616213052952855
Jonas Valančiūnas,DEN,14,33,10395000,0.4,0.03848003848003848,0.06721759878950125
Zeke Nnaji,DEN,6,25,8177778,-0.3,-0.03668478161182658,0.052880288657393935
Christian Braun,DEN,4,24,4921797,0.3,0.060953346917802576,0.03182601020388368
Peyton Watson,DEN,4,23,4356476,0.3,0.06886299844185989,0.02817045270842629
DaRon Holmes,DEN,1,23,3218760,0.1,0.03106786464352732,0.020813594832101497
Julian Strawther,DEN,3,23,2674200,-0.1,-0.037394360930371705,0.017292285010378473
Tim Hardaway Jr.,DEN,13,33,2296274,0.7,0.30484166959169506,0.01484848719988102
Bruce Brown,DEN,8,29,2296274,-0.2,-0.08709761988334144,0.01484848719988102
Jalen Pickett,DEN,3,26,2221677,-0.1,-0.045011043459512796,0.014366117674445672
Spencer Jones,DEN,2,24,623967,-0.1,-0.16026488580325562,0.0040347824400085355
Cade Cunningham,DET,5,24,46394100,4.6,0.09915053853830551,0.3
Tobias Harris,DET,15,33,26634146,1.5,0.056318682040715703,0.17222542952659928
Kevin Huerter,DET,8,27,17991071,0.3,0.01667493836247992,0.11633637251288419
Duncan Robinson,DET,8,31,16834692,1.5,0.089101719235493,0.10885883334303284
Isaiah Stewart,DET,6,24,15000000,0.7,0.04666666666666666,0.09699509204834235
Caris LeVert,DET,10,31,14104000,0.5,0.03545093590470788,0.09120125188332137
Ausar Thompson,DET,3,23,8775000,2.4,0.2735042735042735,0.056742128848280275
Ron Holland,DET,2,20,8657280,0,0,0.055980911365884886
Jalen Duren,DET,4,22,6483144,3.5,0.5398615239766384,0.04192220993617723
Paul Reed,DET,6,26,5335894,1.6,0.2998560316228171,0.03450370197934651
Daniss Jenkins,DET,2,24,3809524,0.5,0.13124999343750035,0.02463367540269129
Marcus Sasser,DET,3,25,2886720,0,0,0.01866651147451939
Javonte Green,DET,7,32,2296274,1.5,0.6532321491250608,0.01484848719988102
Isaac Jones,DET,2,25,1955377,0,0,0.012644131473614102
Chaz Lanier,DET,1,24,1372870,-0.2,-0.1456802173548843,0.008877443468027185
Bobi Klintman,DET,2,22,1955377,-0.1,-0.051141033161380134,0.012644131473614102
Stephen Curry,GSW,17,37,59606817,2.5,0.04194151148852655,0.38543791344157985
Jimmy Butler,GSW,15,36,54126450,2.3,0.04249308794498807,0.35
Kristaps Porziņģis,GSW,10,30,30731707,0.2,0.0065079365750818855,0.19872164995117914
Draymond Green,GSW,14,35,25892857,0.3,0.011586206960475624,0.16743200320730436
Moses Moody,GSW,5,23,11574075,0.7,0.06047999516160038,0.0748418979999612
Al Horford,GSW,19,39,5685000,0.9,0.158311345646438,0.03676113988632175
Brandin Podziemski,GSW,3,22,3687960,1.3,0.35249840019956835,0.023847601311373645
De'Anthony Melton,GSW,8,27,3080921,-0.1,-0.03245782673427849,0.019922281065911398
Gary Payton II,GSW,10,33,2296274,1.1,0.479036909358378,0.01484848719988102
Gui Santos,GSW,3,23,2221677,0.5,0.22505521729756398,0.014366117674445672
Quinten Post,GSW,2,25,1955377,0.3,0.1534230994841404,0.012644131473614102
Seth Curry,GSW,12,35,1755198,0.1,0.05697362918599497,0.011349706104871094
Will Richard,GSW,1,23,1272870,0.1,0.07856261833494387,0.008230809521038236
Pat Spencer,GSW,3,29,857804,-0.1,-0.11657674713570933,0.005546851862629085
Kevin Durant,HOU,18,37,54708609,4.7,0.08590969658906883,0.3537644377194514
Alperen Şengün,HOU,5,23,33944954,3.7,0.10900000041243244,0.21949959585378312
Steven Adams,HOU,12,32,14130434,0.3,0.021230770406627283,0.09137218310086843
Dorian Finney-Smith,HOU,10,32,12700000,-0.4,-0.031496062992125984,0.08212251126759652
Jabari Smith Jr.,HOU,4,22,12350392,0.9,0.07287218089919738,0.0798618272582074
Reed Sheppard,HOU,2,21,10603560,2.5,0.23576987351417827,0.0685662185493414
Amen Thompson,HOU,3,23,9690600,3.4,0.3508554681856645,0.06266270926691109
Clint Capela,HOU,12,31,6700000,0.6,0.08955223880597014,0.043324474448259584
Tari Eason,HOU,4,24,5675766,0.2,0.035237534457904014,0.036701429707656795
Aaron Holiday,HOU,8,29,2296274,-0.1,-0.04354880994167072,0.01484848719988102
Josh Okogie,HOU,8,27,2296274,0.3,0.13064642982501218,0.01484848719988102
Jeff Green,HOU,18,39,2296274,-0.2,-0.08709761988334144,0.01484848719988102
Jae'Sean Tate,HOU,6,30,2296274,-0.2,-0.08709761988334144,0.01484848719988102
Pascal Siakam,IND,10,31,45550512,1.4,0.030735110068576176,0.29454507361927484
Ivica Zubac,IND,10,28,18893980,-0.1,-0.005292691111136986,0.12217488861730263
Andrew Nembhard,IND,4,26,18102000,0.6,0.033145508783559825,0.11705367708393956
Obi Toppin,IND,6,27,14000000,0.5,0.03571428571428571,0.09052875257845286
Aaron Nesmith,IND,6,26,11000000,-0.5,-0.045454545454545456,0.07112973416878439
T.J. McConnell,IND,11,33,10200000,1.1,0.10784313725490197,0.0659566625928728
Jarace Walker,IND,3,22,6665520,-0.2,-0.03000516088767268,0.04310151506333779
Ben Sheppard,IND,3,24,2790720,-0.4,-0.14333218667583994,0.01804574288541
Kobe Brown,IND,3,26,2654880,-0.1,-0.03766648586753451,0.01716735533182021
Jay Huff,IND,5,27,2349578,1.1,0.4681691776140226,0.015193168958984008
Johnny Furphy,IND,2,21,1955377,-0.3,-0.1534230994841404,0.012644131473614102
Micah Potter,IND,5,27,1527805,0.6,0.3927202751660061,0.009879305773794513
Kam Jones,IND,1,23,1272870,-0.6,-0.4713757100096632,0.008230809521038236
Tony Bradley,IND,8,28,3204816,-0.2,-0.062406078851328754,0.020723428194533357
James Wiseman,IND,5,24,1131970,-0.1,-0.08834156382236279,0.007319702289730806
Garrison Mathews,IND,7,29,429325,0,0,0.0027761611929103054
Monte Morris,IND,9,30,321184,-0.1,-0.31134801235428916,0.002076884776296986
Mac McClung,IND,4,27,164060,0,0,0.0010608676534300699
Kawhi Leonard,LAC,14,34,50000000,5.3,0.106,0.3233169734944745
Darius Garland,LAC,7,26,39446090,0.5,0.012675527536442776,0.2550718086998131
John Collins,LAC,9,28,26580000,0.7,0.02633559066967645,0.17187530310966265
Bogdan Bogdanović,LAC,9,33,16020000,-0.1,-0.006242197253433209,0.10359075830762964
Derrick Jones Jr.,LAC,10,28,10000000,0.5,0.049999999999999996,0.0646633946988949
Bennedict Mathurin,LAC,4,23,9187573,0,0,0.05940996592239099
Brook Lopez,LAC,18,37,8750000,0.5,0.05714285714285714,0.05658047036153304
Isaiah Jackson,LAC,5,24,7600000,0.3,0.039473684210526314,0.04914417997116013
Nicolas Batum,LAC,18,37,5601600,0.3,0.05355612682090831,0.036221847174532966
Kris Dunn,LAC,10,31,5426400,0.6,0.11057054400707651,0.03508894449940833
Bradley Beal,LAC,14,32,5354000,-0.3,-0.056032872618602916,0.03462078152178833
Yanic Konan Niederhäuser,LAC,1,22,2743800,0,0,0.017742342237482785
Cam Christie,LAC,2,20,1955377,-0.3,-0.1534230994841404,0.012644131473614102
Jordan Miller,LAC,3,26,712637,0.8,1.1225911649268843,0.004608152760803637
Kobe Sanders,LAC,1,23,475497,-0.3,-0.6309188070587196,0.003074725018914043
Dalano Banton,LAC,5,26,131970,0,0,8.53362819841316e-4
Patrick Baldwin Jr.,LAC,4,23,131970,0,0,8.53362819841316e-4
LeBron James,LAL,23,41,52627153,2.8,0.05320447412384249,0.3403050366318131
Luka Dončić,LAL,8,26,45999660,6.6,0.14347932136889707,0.2974494170594968
Rui Hachimura,LAL,7,27,18259259,-0.1,-0.005476673505753985,0.1180705671626349
Austin Reaves,LAL,5,27,13937574,2.1,0.15067184576024492,0.09012508487070554
Jarred Vanderbilt,LAL,8,26,11571429,0.1,0.008641974988568828,0.07482478806572387
Luke Kennard,LAL,9,29,11000000,0.3,0.02727272727272727,0.07112973416878439
Maxi Kleber,LAL,9,34,11000000,-0.2,-0.01818181818181818,0.07112973416878439
Deandre Ayton,LAL,8,27,8104000,0.6,0.07403751233958539,0.05240321506398443
Jake LaRavia,LAL,4,24,6000000,0.4,0.06666666666666667,0.03879803681933694
Marcus Smart,LAL,12,31,5134000,-0.1,-0.019477989871445268,0.03319818683841264
Dalton Knecht,LAL,2,24,4010160,-0.2,-0.04987332176272269,0.025931055888572037
Jaxson Hayes,LAL,7,25,3449323,1,0.28991196243436756,0.022304493459297626
Bronny James,LAL,2,21,1955377,-0.2,-0.10228206632276027,0.012644131473614102
Adou Thiero,LAL,1,21,1272870,-0.1,-0.07856261833494387,0.008230809521038236
Kobe Bufkin,LAL,3,22,976577,-0.2,-0.2047969591747502,0.006314878400486269
Ja Morant,MEM,7,26,39446090,0.1,0.0025351055072885555,0.2550718086998131
Kentavious Caldwell-Pope,MEM,13,32,21621500,-0.1,-0.004625026015771339,0.13981195884821562
Santi Aldama,MEM,5,25,18485916,1.1,0.059504760272631345,0.11953620826786164
Brandon Clarke,MEM,7,29,12500000,0,0,0.08082924337361863
Ty Jerome,MEM,7,28,8781000,0.8,0.09110579660630908,0.056780926885099614
Taylor Hendricks,MEM,3,22,6127080,0.1,0.01632098813790582,0.0396197792391705
Zach Edey,MEM,2,23,6045000,0.2,0.03308519437551696,0.03908902209548197
Cedric Coward,MEM,1,22,5715120,0.7,0.1224821176108288,0.036955906031154825
Walter Clayton,MEM,1,22,3991320,-0.6,-0.15032620787108025,0.02580923005295932
Cam Spencer,MEM,2,25,2537989,1.8,0.7092229320142838,0.01641149844484536
Scotty Pippen Jr.,MEM,4,25,2270735,0,0,0.014683343356159511
GG Jackson II,MEM,3,21,2221677,0.2,0.09002208691902559,0.014366117674445672
Jaylen Wells,MEM,2,22,1955377,-0.5,-0.25570516580690067,0.012644131473614102
Rayan Rupert,MEM,3,21,131970,-0.4,-3.0309918920966887,8.53362819841316e-4
Kyle Anderson,MEM,12,32,9219512,0,0,0.059616494338719794
Christian Koloko,MEM,3,25,263940,-0.1,-0.3788739865120861,0.001706725639682632
Adama-Alpha Bal,MEM,1,22,117045,-0.2,-1.7087444999786408,7.568527032532153e-4
Lawson Lovering,MEM,1,22,87784,0,0,5.67641144024779e-4
Lucas Williamson,MEM,1,27,21946,-0.3,-13.669917069169781,1.4191028600619475e-4
Bam Adebayo,MIA,9,28,37096620,2.4,0.06469592108391546,0.23987933810549186
Tyler Herro,MIA,7,26,31000000,1.1,0.035483870967741936,0.2004565235665742
Andrew Wiggins,MIA,12,30,28223215,1.7,0.060234101607488724,0.1825008891216771
Norman Powell,MIA,11,32,20482758,1.5,0.0732323254514846,0.1324484665075947
Davion Mitchell,MIA,5,27,11600000,0.6,0.05172413793103448,0.07500953785071808
Simone Fontecchio,MIA,4,30,8307692,0.7,0.08425926237997268,0.05372035668328516
Nikola Jović,MIA,4,22,4445417,-0.3,-0.06748523254398855,0.028745575407217727
Kel'el Ware,MIA,2,21,4443360,1.8,0.40509884411796476,0.028732274146928166
Jaime Jaquez Jr.,MIA,3,24,3861600,1.1,0.28485601823078516,0.024970416496925257
Kasparas Jakučionis,MIA,1,19,3658800,0.4,0.10932546190007653,0.02365904285243167
Dru Smith,MIA,4,28,2378870,1.2,0.5044411842597536,0.015382580974736012
Keshad Johnson,MIA,2,24,1955377,0.1,0.051141033161380134,0.012644131473614102
Pelle Larsson,MIA,2,24,1955377,0.4,0.20456413264552054,0.012644131473614102
Myron Gardner,MIA,1,24,395029,0.3,0.7594379146847446,0.0025543916144509754
Giannis Antetokounmpo,MIL,13,31,54126450,3,0.05542576688476706,0.35
Myles Turner,MIL,11,29,25318251,0.5,0.019748599537938068,0.16371640574986907
Kyle Kuzma,MIL,9,30,22410605,-0.1,-0.004462173154183031,0.14491457965560275
Bobby Portis,MIL,11,30,13445754,0.8,0.059498336798367725,0.08694480979262449
Ousmane Dieng,MIL,4,22,6670882,-0.5,-0.07495260746629906,0.043136187575575344
Kevin Porter Jr.,MIL,6,25,5134000,1.3,0.25321386832878845,0.03319818683841264
Ryan Rollins,MIL,4,23,4000000,1.3,0.325,0.02586535787955796
Gary Trent Jr.,MIL,8,27,3697105,-1.2,-0.32457828490129437,0.023906735985825784
Gary Harris,MIL,12,31,3634153,-0.1,-0.02751672810693441,0.0234996669835173
Taurean Prince,MIL,10,31,3303774,-0.2,-0.060536828487662904,0.02136332421579468
Jericho Sims,MIL,5,27,2461463,-0.4,-0.1625049817933481,0.015916655350572594
A.J. Green,MIL,4,26,2301587,-0.8,-0.34758625244233654,0.014882842861484542
Thanasis Antetokounmpo,MIL,7,33,2296274,0,0,0.01484848719988102
Andre Jackson Jr.,MIL,3,24,2221677,-0.5,-0.22505521729756398,0.014366117674445672
Cam Thomas,MIL,5,24,844607,-0.3,-0.3551947828990288,0.005461515580644952
Anthony Edwards,MIN,6,24,45550512,3.5,0.07683777517144044,0.29454507361927484
Rudy Gobert,MIN,13,33,35000000,1.8,0.05142857142857143,0.22632188144613216
Julius Randle,MIN,12,31,30864198,2.3,0.07451999886729602,0.19957838173388426
Jaden McDaniels,MIN,6,25,24393104,1,0.04099519273971857,0.15773409118831921
Naz Reid,MIN,7,26,21551724,1.5,0.06960000044544,0.1393607635453646
Donte DiVincenzo,MIN,8,29,11990000,1.7,0.14178482068390325,0.07753141024397499
Ayo Dosunmu,MIN,5,26,7518518,0.6,0.07980296116867712,0.04861728969847459
Joan Beringer,MIN,1,19,4201080,0.2,0.04760680586896703,0.02716560942016334
Terrence Shannon Jr.,MIN,2,25,2674080,-0.2,-0.0747920780230958,0.01729150904964209
Bones Hyland,MIN,5,25,2296274,1.1,0.479036909358378,0.01484848719988102
Joe Ingles,MIN,12,38,2296274,0.1,0.04354880994167072,0.01484848719988102
Julian Phillips,MIN,3,22,2221677,-0.1,-0.045011043459512796,0.014366117674445672
Jaylen Clark,MIN,2,24,2191897,-0.1,-0.04562258171802781,0.014173550085032365
Mike Conley,MIN,19,38,725834,0.2,0.275545097088315,0.0046934890427877685
Zion Williamson,NOP,6,25,39446090,2.3,0.05830742666763676,0.2550718086998131
Jordan Poole,NOP,7,26,31848215,-0.4,-0.01255957358991705,0.20594136970002652
Dejounte Murray,NOP,9,29,30801103,0.3,0.009739910937605059,0.1991703880450316
Trey Murphy III,NOP,5,25,25000000,2.6,0.10400000000000001,0.16165848674723726
Herbert Jones,NOP,5,27,13937574,-0.5,-0.03587424899053451,0.09012508487070554
Kevon Looney,NOP,11,29,8000000,0,0,0.05173071575911592
Jeremiah Fears,NOP,1,19,7520040,-0.4,-0.053191206429753037,0.04862713146714776
Saddiq Bey,NOP,5,26,6118644,1.4,0.22880886680120627,0.03956522919940251
Derik Queen,NOP,1,21,5157960,0.6,0.11632505874415466,0.03335312033211119
Jordan Hawkins,NOP,3,23,4741320,-0.7,-0.14763821045615988,0.030658984655376437
Yves Missi,NOP,2,21,3353040,0.1,0.029823682389712024,0.021681894896118256
DeAndre Jordan,NOP,18,37,2269880,0.1,0.04405519234496978,0.014677814635912756
Karlo Matković,NOP,2,24,1955377,0.6,0.3068461989682808,0.012644131473614102
Micah Peavy,NOP,1,24,1272870,-0.7,-0.549938328344607,0.008230809521038236
Bryce McGowens,NOP,4,23,724598,-0.2,-0.2760151145876748,0.004685496647202985
Karl-Anthony Towns,NYK,11,30,53142264,3.1,0.058333984415869074,0.3436359192224873
OG Anunoby,NYK,9,28,39568966,2.3,0.05812636094660648,0.25586636662851525
Jalen Brunson,NYK,8,29,34944001,3.3,0.09443681048429457,0.22595977290215782
Mikal Bridges,NYK,8,29,24900000,3.2,0.12851405622489961,0.1610118528002483
Josh Hart,NYK,9,30,19472240,2.5,0.1283878999026306,0.12591411407916092
Mitchell Robinson,NYK,8,27,12954546,1.6,0.12350876672945545,0.08376849211429901
Jose Alvarado,NYK,5,27,4500000,0.4,0.08888888888888889,0.029098527614502705
Miles McBride,NYK,5,25,4333333,0.9,0.20769232366864027,0.028020802214074634
Pacôme Dadiet,NYK,2,20,2847600,0,0,0.018413548274457313
Landry Shamet,NYK,8,28,2296274,0.5,0.21774404970835362,0.01484848719988102
Jordan Clarkson,NYK,12,33,2296274,-0.4,-0.17419523976668289,0.01484848719988102
Tyler Kolek,NYK,2,24,2191897,0.3,0.13686774515408343,0.014173550085032365
Ariel Hukporti,NYK,2,23,1955377,0,0,0.012644131473614102
Mohamed Diawara,NYK,1,20,1272870,0,0,0.008230809521038236
Jeremy Sochan,NYK,4,22,778622,0.2,0.256864049564487,0.005034834170724294
Shai Gilgeous-Alexander,OKC,8,27,38333050,7.8,0.20347976485043587,0.24787451421624732
Isaiah Hartenstein,OKC,8,27,28500000,1.8,0.06315789473684211,0.18429067489185047
Luguentz Dort,OKC,7,26,18222222,0,0,0.11783107334768861
Alex Caruso,OKC,9,31,18102000,1,0.055242514639266375,0.11705367708393956
Chet Holmgren,OKC,3,23,13731368,3.1,0.22576046319638365,0.08879168687397751
Isaiah Joe,OKC,6,26,12362338,1.7,0.13751444103858024,0.0799390741495147
Aaron Wiggins,OKC,5,27,10102803,0.4,0.03959297236618392,0.06532815379541795
Jaylin Williams,OKC,4,23,8450704,1.5,0.17750000473333344,0.054645120823552995
Kenrich Williams,OKC,8,31,7163000,0.5,0.06980315510261065,0.046318389622818416
Jalen Williams,OKC,4,24,6580997,1,0.15195266006047412,0.04255496065232432
Cason Wallace,OKC,3,22,5820240,1.7,0.29208417522301483,0.037635647636229605
Nikola Topić,OKC,1,20,5182920,-0.3,-0.057882429209789074,0.033514520165279636
Jared McCain,OKC,2,21,4221360,0.1,0.02368904807929198,0.027296746784612698
Ajay Mitchell,OKC,2,23,3000000,1.4,0.4666666666666667,0.01939901840966847
Franz Wagner,ORL,5,24,38661750,1.2,0.03103842945546955,0.25
Desmond Bane,ORL,6,27,36725670,2.3,0.06262649530968394,0.23748064947913636
Jalen Suggs,ORL,5,24,35000000,1.8,0.05142857142857143,0.22632188144613216
Paolo Banchero,ORL,4,23,15334769,2.1,0.13694369964099232,0.09915982204633779
Jonathan Isaac,ORL,7,28,15000000,0.1,0.006666666666666667,0.09699509204834235
Wendell Carter Jr.,ORL,8,26,10850000,0.8,0.07373271889400922,0.07015978324830097
Goga Bitadze,ORL,7,26,8333333,1.2,0.14400000576000022,0.0538861600936326
Anthony Black,ORL,3,22,7970280,0.7,0.08782627461017681,0.051538536150070806
