seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2
30249,2022,4994,Paris Bass,SF,PHO,2,7,0,0,100,0,0,wing_big_percent,100,NA,NA,NA,NA,wing
30250,2022,4437,Pascal Siakam,PF,TOR,63,2375,0,0,1,61,38,big_percent,99,6,9,230,81,big
30251,2022,4354,Pat Connaughton,SG,MIL,60,1584,1,28,58,13,0,wing_small_percent,86,6,5,209,77,wing
30252,2022,4124,Patrick Beverley,PG,MIN,55,1406,96,4,0,0,0,guard_percent,100,6,1,180,73,guard
30253,2022,4873,Patrick Williams,PF,CHI,12,268,0,0,0,90,10,big_percent,100,6,7,215,79,big
30254,2022,3898,Patty Mills,PG,BRK,76,2212,100,0,0,0,0,guard_percent,100,6,1,180,73,guard
30255,2022,3969,Paul George,SF,LAC,28,987,0,6,47,45,2,wing_big_percent,92,6,8,220,80,wing
30257,2022,3701,Paul Millsap,PF,BRK,24,270,0,0,10,61,30,big_percent,91,6,7,257,79,big
30258,2022,3701,Paul Millsap,PF,PHI,9,106,0,0,0,9,91,big_percent,100,6,7,257,79,big
30259,2022,4874,Paul Reed,C,PHI,34,253,0,0,0,32,68,big_percent,100,6,9,210,81,big
30260,2022,4779,Paul Watson,SF,OKC,9,156,0,13,27,60,0,wing_big_percent,87,NA,NA,NA,NA,wing
30261,2022,4875,Payton Pritchard,SG,BOS,66,917,81,19,0,0,0,guard_percent,100,6,1,195,73,guard
30262,2022,4995,Petr Cornelie,PF,DEN,13,38,0,0,4,75,22,big_percent,97,NA,NA,NA,NA,big
30263,2022,4557,PJ Dozier,SG,DEN,18,340,0,16,60,25,0,wing_big_percent,85,NA,NA,NA,NA,wing
30264,2022,4876,Precious Achiuwa,C,TOR,67,1586,0,0,0,2,98,big_percent,100,6,8,225,80,big
30265,2022,4996,Quentin Grimes,SG,NYK,45,770,14,77,9,0,0,guard_percent,91,6,5,205,77,guard
30266,2022,4780,Quinndary Weatherspoon,SG,GSW,9,68,24,61,15,0,0,guard_percent,85,6,3,205,75,guard
30267,2022,4877,R.J. Hampton,SG,ORL,59,1248,22,74,4,0,0,guard_percent,96,6,4,175,76,guard
30269,2022,3704,Rajon Rondo,PG,LAL,18,289,89,12,0,0,0,guard_percent,101,6,1,180,73,guard
30270,2022,3704,Rajon Rondo,PG,CLE,17,346,97,3,0,0,0,guard_percent,100,6,1,180,73,guard
30271,2022,4358,Raul Neto,PG,WAS,65,1314,92,8,0,0,0,guard_percent,100,6,1,180,73,guard
30272,2022,4781,Rayjon Tucker,SG,DEN,3,29,23,71,6,0,0,guard_percent,94,NA,NA,NA,NA,guard
30273,2022,4194,Reggie Bullock,SF,DAL,63,1743,0,12,64,25,0,wing_big_percent,89,6,6,205,78,wing
30274,2022,4050,Reggie Jackson,SG,LAC,72,2251,75,25,0,0,0,guard_percent,100,6,2,208,74,guard
30276,2022,4878,Reggie Perry,PF,POR,3,57,0,0,0,0,100,big_percent,100,6,8,250,80,big
30277,2022,4878,Reggie Perry,PF,IND,1,10,0,0,0,0,100,big_percent,100,6,8,250,80,big
30278,2022,4359,Richaun Holmes,C,SAC,45,1074,0,0,0,0,100,big_percent,100,6,10,235,82,big
30279,2022,4051,Ricky Rubio,PG,CLE,34,970,47,53,0,0,0,guard_percent,100,6,2,190,74,guard
30280,2022,4782,RJ Barrett,SF,NYK,66,2290,0,2,93,5,0,wing_big_percent,98,6,6,214,78,wing
30281,2022,4997,RJ Nembhard Jr.,SG,CLE,13,60,46,48,6,0,0,guard_percent,94,6,5,200,77,guard
30282,2022,4998,Rob Edwards,SG,OKC,2,11,19,17,64,0,0,wing_small_percent,81,NA,NA,NA,NA,wing
30284,2022,4197,Robert Covington,PF,POR,48,1431,0,0,1,90,9,big_percent,99,6,7,209,79,big
30285,2022,4197,Robert Covington,SF,LAC,18,390,0,3,33,62,2,wing_big_percent,95,6,7,209,79,wing
30286,2022,4667,Robert Williams,C,BOS,61,1804,0,0,0,43,57,big_percent,100,6,8,237,80,big
30287,2022,4880,Robert Woodard,SF,SAC,12,42,0,0,48,52,0,wing_big_percent,100,NA,NA,NA,NA,wing
30288,2022,3845,Robin Lopez,C,ORL,31,535,0,0,0,0,100,big_percent,100,7,0,281,84,big
30290,2022,4285,Rodney Hood,SF,MIL,39,581,1,11,41,46,2,wing_big_percent,87,6,8,208,80,wing
30291,2022,4285,Rodney Hood,SG,LAC,9,80,2,41,57,0,0,wing_small_percent,98,6,8,208,80,wing
30292,2022,4443,Rodney McGruder,SG,DET,48,680,0,45,51,4,0,wing_small_percent,96,6,4,205,76,wing
30294,2022,4783,Romeo Langford,SG,BOS,44,728,3,43,52,2,0,wing_small_percent,95,6,4,216,76,wing
30295,2022,4783,Romeo Langford,SG,SAS,1,16,0,40,60,0,0,wing_small_percent,100,6,4,216,76,wing
30296,2022,4560,Royce O'Neale,SF,UTA,73,2296,0,18,77,5,0,wing_small_percent,95,6,4,226,76,wing
30297,2022,3713,Rudy Gay,PF,UTA,52,981,0,0,0,76,24,big_percent,100,6,8,250,80,big
30298,2022,4199,Rudy Gobert,C,UTA,61,1960,0,0,0,0,100,big_percent,100,7,1,258,85,big
30299,2022,4784,Rui Hachimura,PF,WAS,36,761,0,0,23,71,6,wing_big_percent,94,6,8,230,80,wing
30300,2022,3849,Russell Westbrook,PG,LAL,75,2579,89,10,1,0,0,guard_percent,99,6,3,200,75,guard
30301,2022,4561,Ryan Arcidiacono,PG,NYK,6,17,0,12,88,0,0,wing_small_percent,100,6,3,195,75,wing
30302,2022,4881,Saben Lee,PG,DET,34,519,100,0,0,0,0,guard_percent,100,6,2,183,74,guard
30303,2022,4882,Saddiq Bey,SF,DET,77,2596,0,8,57,35,0,wing_big_percent,92,6,7,215,79,wing
30304,2022,4362,Sam Dekker,PF,TOR,1,1,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30305,2022,4999,Sam Hauser,SF,BOS,22,117,0,0,54,47,0,wing_big_percent,101,6,8,215,80,wing
30306,2022,4883,Sam Merrill,SG,MEM,6,58,66,15,11,8,0,guard_percent,81,6,4,205,76,guard
30307,2022,5000,Sandro Mamukelashvili,PF,MIL,37,331,0,0,0,39,61,big_percent,100,6,11,240,83,big
30308,2022,5001,Santi Aldama,PF,MEM,29,298,0,0,3,59,38,big_percent,97,6,11,224,83,big
30309,2022,5002,Scottie Barnes,PF,TOR,68,2415,0,1,37,54,8,wing_big_percent,91,6,9,227,81,wing
30310,2022,5003,Scottie Lewis,SG,CHO,2,7,33,67,0,0,0,guard_percent,100,6,5,189,77,guard
30311,2022,4201,Scotty Hopson,SG,OKC,1,18,0,21,79,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30312,2022,4785,Sekou Doumbouya,PF,LAL,2,16,0,0,0,100,0,wing_big_percent,100,NA,NA,NA,NA,wing
30312,2022,4785,Sekou Doumbouya,PF,LAL,2,16,0,0,0,100,0,big_percent,100,NA,NA,NA,NA,big
30314,2022,4562,Semi Ojeleye,PF,MIL,20,308,0,1,6,75,18,big_percent,93,NA,NA,NA,NA,big
30315,2022,4562,Semi Ojeleye,PF,LAC,10,98,0,0,5,95,1,wing_big_percent,100,NA,NA,NA,NA,wing
30317,2022,3902,Serge Ibaka,C,LAC,35,538,0,0,0,16,84,big_percent,100,6,10,235,82,big
30318,2022,3902,Serge Ibaka,PF,MIL,17,300,0,0,5,75,20,big_percent,95,6,10,235,82,big
30320,2022,4203,Seth Curry,SG,PHI,45,1566,18,76,7,0,0,guard_percent,94,6,2,185,74,guard
30321,2022,4203,Seth Curry,SG,BRK,17,510,7,81,12,1,0,wing_small_percent,93,6,2,185,74,wing
30322,2022,4670,Shai Gilgeous-Alexander,PG,OKC,56,1942,65,33,2,0,0,guard_percent,98,6,6,180,78,guard
30323,2022,4671,Shake Milton,PG,PHI,49,1045,59,41,0,0,0,guard_percent,100,6,5,205,77,guard
30324,2022,5004,Shaq Buchanan,PG,MEM,2,10,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30324,2022,5004,Shaq Buchanan,PG,MEM,2,10,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30325,2022,4563,Shaquille Harrison,SG,BRK,2,23,0,0,72,28,0,wing_big_percent,100,NA,NA,NA,NA,wing
30326,2022,5005,Sharife Cooper,PG,ATL,11,35,99,1,0,0,0,guard_percent,100,6,1,180,73,guard
30327,2022,4885,Skylar Mays,SG,ATL,26,216,28,59,13,0,0,guard_percent,87,6,4,205,76,guard
30328,2022,4207,Solomon Hill,PF,ATL,13,139,0,0,49,51,0,wing_big_percent,100,NA,NA,NA,NA,wing
30330,2022,4291,Spencer Dinwiddie,PG,WAS,44,1330,64,36,0,0,0,guard_percent,100,6,5,215,77,guard
30331,2022,4291,Spencer Dinwiddie,PG,DAL,18,549,41,56,3,0,0,guard_percent,97,6,5,215,77,guard
30332,2022,4364,Stanley Johnson,PF,LAL,42,929,0,0,5,53,42,big_percent,95,6,6,242,78,big
30333,2022,3903,Stephen Curry,PG,GSW,64,2211,97,3,0,0,0,guard_percent,100,6,2,185,74,guard
30334,2022,4565,Sterling Brown,SG,DAL,48,614,0,13,59,28,0,wing_big_percent,87,6,5,219,77,wing
30335,2022,4208,Steven Adams,C,MEM,73,1925,0,0,0,0,100,big_percent,100,6,11,265,83,big
30336,2022,4672,Sviatoslav Mykhailiuk,SF,TOR,55,708,12,51,34,3,0,wing_small_percent,85,NA,NA,NA,NA,wing
30337,2022,4365,T.J. McConnell,PG,IND,24,581,100,0,0,0,0,guard_percent,100,6,1,190,73,guard
30338,2022,4788,Tacko Fall,C,CLE,11,59,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30339,2022,3905,Taj Gibson,C,NYK,47,851,0,0,0,10,90,big_percent,100,6,9,232,81,big
30340,2022,4789,Talen Horton-Tucker,SG,LAL,55,1387,0,14,78,8,0,wing_small_percent,92,6,4,234,76,wing
30341,2022,4450,Taurean Prince,PF,MIN,65,1095,0,2,55,44,0,wing_big_percent,99,6,7,218,79,wing
30342,2022,4791,Terance Mann,SF,LAC,76,2190,0,19,62,20,0,wing_big_percent,82,6,5,215,77,wing
30343,2022,4792,Terence Davis,SG,SAC,30,536,0,47,51,3,0,wing_small_percent,98,6,4,201,76,wing
30344,2022,4131,Terrence Ross,SG,ORL,62,1424,0,25,75,0,0,wing_small_percent,100,6,6,206,78,wing
30345,2022,4366,Terry Rozier,SG,CHO,68,2309,31,69,0,0,0,guard_percent,100,6,1,190,73,guard
30346,2022,5006,Terry Taylor,SG,IND,28,581,0,13,66,21,0,wing_big_percent,87,6,5,230,77,wing
30348,2022,3791,Thaddeus Young,PF,SAS,26,370,0,0,2,7,91,big_percent,98,6,8,235,80,big
30349,2022,3791,Thaddeus Young,PF,TOR,20,355,0,16,58,24,2,wing_big_percent,82,6,8,235,80,wing
30350,2022,4367,Thanasis Antetokounmpo,SF,MIL,44,398,2,28,49,21,1,wing_small_percent,77,6,6,219,78,wing
30351,2022,4886,Théo Maledon,PG,OKC,49,844,72,28,0,0,0,guard_percent,100,6,4,175,76,guard
30352,2022,4674,Theo Pinson,SF,DAL,16,120,0,5,42,54,0,wing_big_percent,96,6,5,212,77,wing
30353,2022,4568,Thomas Bryant,C,WAS,23,398,0,0,0,0,100,big_percent,100,6,10,248,82,big
30355,2022,4294,Tim Frazier,PG,ORL,10,200,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30356,2022,4294,Tim Frazier,PG,CLE,2,8,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30357,2022,4209,Tim Hardaway Jr.,SG,DAL,42,1245,0,50,48,2,0,wing_small_percent,98,6,5,205,77,wing
30358,2022,4453,Timothé Luwawu-Cabarrot,SF,ATL,48,619,0,4,83,14,0,wing_big_percent,97,6,7,220,79,wing
30359,2022,4055,Tobias Harris,PF,PHI,67,2344,0,0,0,97,3,big_percent,100,6,8,226,80,big
30361,2022,4454,Tomáš Satoranský,SG,NOP,32,481,5,38,47,11,0,wing_small_percent,85,6,7,210,79,wing
30362,2022,4454,Tomáš Satoranský,SG,SAS,1,9,0,5,96,0,0,wing_small_percent,101,6,7,210,79,wing
30363,2022,4454,Tomáš Satoranský,SG,WAS,16,295,9,79,11,0,0,wing_small_percent,90,6,7,210,79,wing
30364,2022,4569,Tony Bradley,C,CHI,51,523,0,0,0,0,100,big_percent,100,6,10,248,82,big
30366,2022,4212,Tony Snell,SG,POR,38,546,4,24,67,5,0,wing_small_percent,91,6,6,213,78,wing
30367,2022,4212,Tony Snell,SG,NOP,11,230,0,43,50,8,0,wing_small_percent,93,6,6,213,78,wing
30369,2022,4570,Torrey Craig,SF,IND,51,1034,0,0,5,83,12,big_percent,95,6,7,221,79,big
30370,2022,4570,Torrey Craig,SF,PHO,21,452,0,3,38,59,0,wing_big_percent,97,6,7,221,79,wing
30371,2022,4676,Trae Young,PG,ATL,71,2472,100,0,0,0,0,guard_percent,100,6,1,164,73,guard
30372,2022,5007,Trayvon Palmer,SG,DET,1,17,0,0,100,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30372,2022,5007,Trayvon Palmer,SG,DET,1,17,0,0,100,0,0,wing_big_percent,100,NA,NA,NA,NA,wing
30373,2022,4887,Tre Jones,PG,SAS,63,965,100,0,0,0,0,guard_percent,100,6,1,185,73,guard
30374,2022,5008,Tre Mann,PG,OKC,60,1367,100,0,0,0,0,guard_percent,100,6,3,178,75,guard
30375,2022,5009,Tre Scott,SF,CLE,2,11,0,0,17,83,0,wing_big_percent,100,NA,NA,NA,NA,wing
30377,2022,4793,Tremont Waters,PG,TOR,2,42,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30378,2022,4793,Tremont Waters,PG,WAS,1,8,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30379,2022,5010,Trendon Watford,SF,POR,48,869,0,0,0,39,61,big_percent,100,6,9,240,81,big
30380,2022,4888,Trent Forrest,PG,UTA,59,753,85,15,0,0,0,guard_percent,100,6,4,210,76,guard
30381,2022,5011,Trevelin Queen,SG,HOU,10,74,37,62,1,0,0,guard_percent,99,6,6,190,78,guard
30382,2022,3563,Trevor Ariza,SF,LAL,24,462,0,0,44,55,2,wing_big_percent,99,6,8,215,80,wing
30383,2022,4214,Trey Burke,PG,DAL,39,418,100,0,0,0,0,guard_percent,100,6,0,185,72,guard
30385,2022,4369,Trey Lyles,PF,DET,51,990,0,0,0,35,65,big_percent,100,6,9,234,81,big
30386,2022,4369,Trey Lyles,PF,SAC,19,442,0,0,5,94,2,wing_big_percent,99,6,9,234,81,wing
30387,2022,5012,Trey Murphy III,SF,NOP,56,754,0,2,47,50,2,wing_big_percent,97,6,9,206,81,wing
30389,2022,4058,Tristan Thompson,PF,SAC,30,455,0,0,0,52,47,big_percent,99,6,9,254,81,big
30390,2022,4058,Tristan Thompson,PF,IND,4,66,0,0,0,0,100,big_percent,100,6,9,254,81,big
30391,2022,4058,Tristan Thompson,PF,CHI,18,296,0,0,0,7,93,big_percent,100,6,9,254,81,big
30392,2022,4678,Troy Brown Jr.,SF,CHI,61,984,0,10,56,34,0,wing_big_percent,90,6,6,215,78,wing
30393,2022,4794,Ty Jerome,SG,OKC,48,801,31,65,5,0,0,guard_percent,96,6,5,195,77,guard
30394,2022,4795,Tyler Cook,PF,CHI,19,196,0,0,0,26,74,big_percent,100,6,8,255,80,big
30395,2022,5013,Tyler Hall,SG,NYK,1,2,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30395,2022,5013,Tyler Hall,SG,NYK,1,2,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30396,2022,4796,Tyler Herro,SG,MIA,62,2019,25,67,8,0,0,guard_percent,92,6,5,195,77,guard
30398,2022,4297,Tyler Johnson,PG,PHI,3,38,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30399,2022,4297,Tyler Johnson,PG,SAS,3,53,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30400,2022,4891,Tyrell Terry,PG,MEM,2,3,100,0,0,0,0,guard_percent,100,6,2,160,74,guard
30402,2022,4892,Tyrese Haliburton,SG,SAC,51,1757,18,78,4,0,0,guard_percent,96,6,5,185,77,guard
30403,2022,4892,Tyrese Haliburton,PG,IND,21,760,67,30,4,0,0,guard_percent,97,6,5,185,77,guard
30404,2022,4893,Tyrese Maxey,PG,PHI,69,2459,99,1,0,0,0,guard_percent,100,6,2,200,74,guard
30405,2022,4575,Tyrone Wallace,SG,NOP,6,75,9,91,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30406,2022,4370,Tyus Jones,PG,MEM,70,1473,100,0,0,0,0,guard_percent,100,6,0,196,72,guard
30407,2022,4894,Udoka Azubuike,C,UTA,17,195,0,0,0,0,100,big_percent,100,6,10,280,82,big
30408,2022,3491,Udonis Haslem,C,MIA,11,61,0,0,0,15,85,big_percent,100,6,8,235,80,big
30409,2022,5014,Usman Garuba,PF,HOU,19,154,0,0,0,26,74,big_percent,100,6,8,220,80,big
30411,2022,4895,Vernon Carey Jr.,C,CHO,4,17,0,0,0,34,66,big_percent,100,6,9,270,81,big
30412,2022,4895,Vernon Carey Jr.,C,WAS,1,1,0,0,0,0,100,big_percent,100,6,9,270,81,big
30413,2022,4217,Victor Oladipo,SG,MIA,6,110,13,34,53,0,0,wing_small_percent,87,6,4,213,76,wing
30414,2022,5015,Vit Krejci,SG,OKC,24,473,0,11,64,25,0,wing_big_percent,89,6,8,195,80,wing
30415,2022,4799,Vlatko Čančar,PF,DEN,14,152,0,5,28,39,28,wing_big_percent,67,6,8,236,80,wing
30415,2022,4799,Vlatko Čančar,PF,DEN,14,152,0,5,28,39,28,big_percent,67,6,8,236,80,big
30416,2022,3913,Wayne Ellington,SG,LAL,40,742,11,45,43,2,0,wing_small_percent,88,6,4,207,76,wing
30417,2022,4459,Wayne Selden,SG,NYK,3,19,47,48,5,0,0,guard_percent,95,NA,NA,NA,NA,guard
30418,2022,4682,Wendell Carter Jr.,C,ORL,62,1852,0,0,0,63,37,big_percent,100,6,10,270,82,big
30420,2022,4800,Wenyen Gabriel,PF,BRK,1,1,0,0,0,0,100,big_percent,100,6,9,205,81,big
30421,2022,4800,Wenyen Gabriel,PF,LAC,6,46,0,0,0,0,100,big_percent,100,6,9,205,81,big
30422,2022,4800,Wenyen Gabriel,PF,LAL,13,206,0,0,0,18,82,big_percent,100,6,9,205,81,big
30423,2022,4578,Wesley Iwundu,SF,ATL,3,82,1,7,64,29,0,wing_big_percent,93,NA,NA,NA,NA,wing
30424,2022,3914,Wesley Matthews,SG,MIL,45,913,9,48,42,2,0,wing_small_percent,90,6,4,220,76,wing
30425,2022,4140,Will Barton,SG,DEN,67,2139,0,67,32,1,0,wing_small_percent,99,6,6,181,78,wing
30427,2022,4371,Willie Cauley-Stein,C,DAL,18,177,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30428,2022,4371,Willie Cauley-Stein,C,PHI,2,6,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30429,2022,4460,Willy Hernangómez,C,NOP,46,734,0,0,0,0,100,big_percent,100,6,11,250,83,big
30430,2022,5016,Xavier Moon,SG,LAC,6,83,94,7,0,0,0,guard_percent,101,6,2,165,74,guard
30432,2022,5017,Xavier Sneed,SF,MEM,2,8,0,88,12,0,0,wing_small_percent,100,6,5,215,77,wing
30433,2022,5017,Xavier Sneed,SF,UTA,5,22,0,0,94,6,0,wing_big_percent,100,6,5,215,77,wing
30434,2022,4897,Xavier Tillman Sr.,PF,MEM,48,608,0,0,24,64,12,wing_big_percent,88,6,8,245,80,wing
30435,2022,4684,Yuta Watanabe,SF,TOR,36,422,0,8,54,34,5,wing_big_percent,88,6,9,215,81,wing
30436,2022,5018,Yves Pons,SF,MEM,9,32,0,12,85,3,0,wing_small_percent,97,6,6,215,78,wing
30437,2022,4580,Zach Collins,PF,SAS,22,368,0,0,0,17,83,big_percent,100,6,11,250,83,big
30438,2022,4299,Zach LaVine,SF,CHI,64,2236,0,17,69,14,0,wing_small_percent,86,6,5,200,77,wing
30439,2022,4898,Zeke Nnaji,PF,DEN,40,671,0,0,3,55,42,big_percent,97,6,9,240,81,big
30440,2022,5019,Ziaire Williams,SF,MEM,57,1208,0,1,97,2,0,wing_big_percent,99,6,8,215,80,wing
30441,2022,4804,Zylan Cheatham,SF,UTA,1,5,0,0,0,100,0,wing_big_percent,100,NA,NA,NA,NA,wing
30441,2022,4804,Zylan Cheatham,SF,UTA,1,5,0,0,0,100,0,big_percent,100,NA,NA,NA,NA,big
