PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_FREQUENCY_percentile,FGA_percentile,EFG_PCT_percentile,sum_percentiles
1629675,Naz Reid,1610612750,MIN,25,80,45,0.069,24,64,0.375,0.438,0.2303370786516854,0.8183520599250936,0.5711610486891385,1.6198501872659175
1631108,Max Christie,1610612742,DAL,22,78,47,0.109,23,64,0.359,0.453,0.6853932584269663,0.8183520599250936,0.6123595505617978,2.1161048689138577
1630631,Jose Alvarado,1610612740,NOP,27,55,38,0.127,22,64,0.344,0.445,0.8033707865168539,0.8183520599250936,0.5917602996254682,2.2134831460674156
1630175,Cole Anthony,1610612753,ORL,24,66,36,0.121,20,64,0.313,0.391,0.7621722846441947,0.8183520599250936,0.42134831460674155,2.00187265917603
1631099,Keegan Murray,1610612758,SAC,24,75,43,0.078,25,63,0.397,0.468,0.350187265917603,0.8089887640449438,0.6685393258426966,1.8277153558052435
1630700,Dyson Daniels,1610612737,ATL,22,75,43,0.069,21,63,0.333,0.357,0.2303370786516854,0.8089887640449438,0.31835205992509363,1.357677902621723
1628398,Kyle Kuzma,1610612749,MIL,29,64,39,0.075,17,63,0.27,0.349,0.2958801498127341,0.8089887640449438,0.29213483146067415,1.3970037453183521
1628991,Jaren Jackson Jr.,1610612763,MEM,25,73,41,0.053,15,63,0.238,0.278,0.0749063670411985,0.8089887640449438,0.15168539325842698,1.0355805243445693
1629638,Nickeil Alexander-Walker,1610612750,MIN,26,82,46,0.102,15,63,0.238,0.278,0.6310861423220974,0.8089887640449438,0.15168539325842698,1.591760299625468
204456,T.J. McConnell,1610612754,IND,33,78,45,0.099,25,62,0.403,0.419,0.5861423220973783,0.8033707865168539,0.5149812734082397,1.904494382022472
1629008,Michael Porter Jr.,1610612743,DEN,26,77,41,0.06,25,62,0.403,0.46,0.14794007490636704,0.8033707865168539,0.6460674157303371,1.597378277153558
1630625,Dalano Banton,1610612757,POR,25,67,36,0.122,21,62,0.339,0.411,0.7677902621722846,0.8033707865168539,0.4850187265917603,2.056179775280899
1627734,Domantas Sabonis,1610612758,SAC,28,69,41,0.069,29,61,0.475,0.525,0.2303370786516854,0.7940074906367042,0.8127340823970037,1.8370786516853932
202695,Kawhi Leonard,1610612746,LAC,33,37,27,0.098,27,61,0.443,0.541,0.5655430711610487,0.7940074906367042,0.8370786516853933,2.196629213483146
203484,Kentavious Caldwell-Pope,1610612753,ORL,32,76,40,0.114,24,61,0.393,0.475,0.7247191011235955,0.7940074906367042,0.6872659176029963,2.2059925093632957
1642261,Dalton Knecht,1610612747,LAL,23,77,37,0.111,22,61,0.361,0.443,0.7078651685393258,0.7940074906367042,0.5823970037453183,2.084269662921348
1630703,Scoot Henderson,1610612757,POR,21,66,45,0.089,13,61,0.213,0.262,0.45880149812734083,0.7940074906367042,0.1404494382022472,1.3932584269662922
1631110,Jeremy Sochan,1610612759,SAS,21,54,35,0.128,26,60,0.433,0.483,0.8108614232209738,0.7790262172284644,0.7097378277153558,2.299625468164794
1630217,Desmond Bane,1610612763,MEM,26,68,41,0.06,25,60,0.417,0.492,0.14794007490636704,0.7790262172284644,0.7284644194756554,1.655430711610487
1629636,Darius Garland,1610612739,CLE,25,75,40,0.051,22,60,0.367,0.433,0.07116104868913857,0.7790262172284644,0.5580524344569289,1.4082397003745317
1631165,Keon Ellis,1610612758,SAC,25,79,39,0.13,22,60,0.367,0.45,0.8220973782771536,0.7790262172284644,0.602996254681648,2.204119850187266
1641705,Victor Wembanyama,1610612759,SAS,21,46,36,0.07,19,60,0.317,0.358,0.24157303370786518,0.7790262172284644,0.3258426966292135,1.346441947565543
1630166,Deni Avdija,1610612757,POR,24,72,42,0.071,19,60,0.317,0.392,0.25280898876404495,0.7790262172284644,0.4232209737827715,1.4550561797752808
1631213,Tyrese Martin,1610612751,BKN,26,59,39,0.13,16,60,0.267,0.317,0.8220973782771536,0.7790262172284644,0.20786516853932585,1.8089887640449438
203903,Jordan Clarkson,1610612762,UTA,32,37,30,0.122,15,60,0.25,0.317,0.7677902621722846,0.7790262172284644,0.20786516853932585,1.7546816479400749
1641733,Nick Smith Jr.,1610612766,CHA,20,59,33,0.107,22,59,0.373,0.432,0.6685393258426966,0.7734082397003745,0.5543071161048689,1.99625468164794
1630163,LaMelo Ball,1610612766,CHA,23,47,32,0.059,20,59,0.339,0.415,0.13295880149812733,0.7734082397003745,0.49812734082397003,1.404494382022472
1642268,Isaiah Collier,1610612762,UTA,20,70,40,0.108,15,59,0.254,0.28,0.6779026217228464,0.7734082397003745,0.15543071161048688,1.606741573033708
1627826,Ivica Zubac,1610612746,LAC,28,80,35,0.062,36,58,0.621,0.621,0.16666666666666666,0.7621722846441947,0.9119850187265918,1.8408239700374531
1629631,De'Andre Hunter,1610612739,CLE,27,64,39,0.076,24,58,0.414,0.466,0.31273408239700373,0.7621722846441947,0.6629213483146067,1.737827715355805
1629656,Quentin Grimes,1610612755,PHI,24,75,36,0.07,22,58,0.379,0.491,0.24157303370786518,0.7621722846441947,0.7247191011235955,1.7284644194756553
202696,Nikola Vučević,1610612741,CHI,34,73,42,0.056,20,58,0.345,0.397,0.10299625468164794,0.7621722846441947,0.4363295880149813,1.301498127340824
1630228,Jonathan Kuminga,1610612744,GSW,22,47,35,0.102,17,58,0.293,0.31,0.6310861423220974,0.7621722846441947,0.1853932584269663,1.5786516853932584
1626179,Terry Rozier,1610612748,MIA,31,63,36,0.093,13,58,0.224,0.276,0.5149812734082397,0.7621722846441947,0.14794007490636704,1.4250936329588015
1630168,Onyeka Okongwu,1610612737,ATL,24,73,42,0.085,26,57,0.456,0.491,0.41760299625468167,0.7509363295880149,0.7247191011235955,1.893258426966292
1626167,Myles Turner,1610612754,IND,29,71,32,0.071,25,57,0.439,0.5,0.25280898876404495,0.7509363295880149,0.7322097378277154,1.7359550561797752
1630560,Cam Thomas,1610612751,BKN,23,24,21,0.131,22,57,0.386,0.474,0.8389513108614233,0.7509363295880149,0.6816479400749064,2.2715355805243447
1626171,Bobby Portis,1610612749,MIL,30,49,34,0.096,20,57,0.351,0.377,0.5468164794007491,0.7509363295880149,0.3838951310861423,1.6816479400749063
1630167,Obi Toppin,1610612754,IND,27,78,38,0.096,18,57,0.316,0.377,0.5468164794007491,0.7509363295880149,0.3838951310861423,1.6816479400749063
1630591,Jalen Suggs,1610612753,ORL,23,35,30,0.119,14,57,0.246,0.289,0.7528089887640449,0.7509363295880149,0.16104868913857678,1.6647940074906364
1627747,Caris LeVert,1610612737,ATL,30,63,37,0.096,28,56,0.5,0.58,0.5468164794007491,0.7453183520599251,0.8913857677902621,2.1835205992509366
1628978,Donte DiVincenzo,1610612750,MIN,28,62,37,0.094,22,56,0.393,0.5,0.5299625468164794,0.7453183520599251,0.7322097378277154,2.00749063670412
1641739,Toumani Camara,1610612757,POR,24,78,35,0.078,18,56,0.321,0.384,0.350187265917603,0.7453183520599251,0.4044943820224719,1.5
1629660,Ty Jerome,1610612739,CLE,27,70,39,0.089,24,55,0.436,0.5,0.45880149812734083,0.7378277153558053,0.7322097378277154,1.9288389513108615
1626156,D'Angelo Russell,1610612751,BKN,29,57,37,0.089,17,55,0.309,0.427,0.45880149812734083,0.7378277153558053,0.5449438202247191,1.7415730337078652
201144,Mike Conley,1610612750,MIN,37,71,38,0.118,15,55,0.273,0.373,0.7434456928838952,0.7378277153558053,0.3651685393258427,1.8464419475655434
1629673,Jordan Poole,1610612764,WAS,25,67,41,0.053,15,55,0.273,0.382,0.0749063670411985,0.7378277153558053,0.40074906367041196,1.2134831460674156
1629611,Terance Mann,1610612737,ATL,28,65,39,0.137,20,54,0.37,0.435,0.8707865168539326,0.7303370786516854,0.5636704119850188,2.1647940074906367
1630581,Josh Giddey,1610612741,CHI,22,69,38,0.07,19,54,0.352,0.435,0.24157303370786518,0.7303370786516854,0.5636704119850188,1.5355805243445695
1629614,Andrew Nembhard,1610612754,IND,25,64,37,0.102,19,54,0.352,0.426,0.6310861423220974,0.7303370786516854,0.5374531835205992,1.898876404494382
1627749,Dejounte Murray,1610612740,NOP,28,31,27,0.11,15,54,0.278,0.324,0.6985018726591761,0.7303370786516854,0.2209737827715356,1.6498127340823971
1629216,Gabe Vincent,1610612747,LAL,28,71,39,0.127,17,53,0.321,0.434,0.8033707865168539,0.7265917602996255,0.5617977528089888,2.0917602996254683
1631170,Jaime Jaquez Jr.,1610612748,MIA,24,65,34,0.115,15,53,0.283,0.321,0.7265917602996255,0.7265917602996255,0.21348314606741572,1.6666666666666667
1631128,Christian Braun,1610612743,DEN,23,79,36,0.064,20,52,0.385,0.442,0.1853932584269663,0.7191011235955056,0.5786516853932584,1.4831460674157304
101108,Chris Paul,1610612759,SAS,39,82,37,0.089,19,52,0.365,0.481,0.45880149812734083,0.7191011235955056,0.704119850187266,1.8820224719101124
1630598,Aaron Wiggins,1610612760,OKC,26,75,33,0.072,16,52,0.308,0.356,0.26591760299625467,0.7191011235955056,0.3146067415730337,1.2996254681647939
1641731,Bilal Coulibaly,1610612764,WAS,20,58,33,0.085,14,52,0.269,0.308,0.41760299625468167,0.7191011235955056,0.1797752808988764,1.3164794007490637
1631093,Jaden Ivey,1610612765,DET,23,30,25,0.121,24,50,0.48,0.59,0.7621722846441947,0.7134831460674157,0.898876404494382,2.3745318352059925
1631106,Tari Eason,1610612745,HOU,23,56,34,0.091,17,50,0.34,0.37,0.4868913857677903,0.7134831460674157,0.36142322097378277,1.5617977528089888
201566,Russell Westbrook,1610612743,DEN,36,75,34,0.061,15,50,0.3,0.34,0.15917602996254682,0.7134831460674157,0.2696629213483146,1.142322097378277
1629599,Amir Coffey,1610612746,LAC,27,71,36,0.099,21,49,0.429,0.541,0.5861423220973783,0.7059925093632958,0.8370786516853933,2.129213483146067
203937,Kyle Anderson,1610612748,MIA,31,61,29,0.163,14,49,0.286,0.296,0.951310861423221,0.7059925093632958,0.16666666666666666,1.8239700374531835
1630215,Jared Butler,1610612755,PHI,24,60,30,0.108,14,49,0.286,0.316,0.6779026217228464,0.7059925093632958,0.20599250936329588,1.5898876404494382
1629130,Duncan Robinson,1610612748,MIA,30,73,36,0.076,13,49,0.265,0.367,0.31273408239700373,0.7059925093632958,0.350187265917603,1.3689138576779025
