season,player,tm,g,mp,net_plus_minus_per_100_poss,g_percent,tm_avg_weight_npm,avg_wo_leader,npm_diff,avg_wo_trailer
2025,Trae Young,ATL,76,2739,3.8,0.926829268292683,0.2206089709878187,-0.6655970407284586,0.8862060117162773,NA
2025,Luke Kornet,BOS,73,1361,8.4,0.8902439024390244,0.8247690483722341,0.2722597774731612,0.5525092708990729,NA
2025,Day'Ron Sharpe,BRK,50,907,12.1,0.6097560975609756,-1.5654465452267128,-2.8154036297060254,1.2499570844793126,NA
2025,Talen Horton-Tucker,CHI,58,724,4.7,0.7073170731707317,-1.8862400154718049,-2.220953414316156,0.3347133988443509,NA
2025,Moussa Diabaté,CHO,71,1241,8.6,0.8658536585365854,0.2127579059122823,-0.5200825369253893,0.7328404428376716,NA
2025,Isaac Okoro,CLE,55,1053,5.9,0.6707317073170732,1.620097414658498,1.2752902928519996,0.34480712180649853,NA
2025,Kyrie Irving,DAL,50,1804,6.3,0.6097560975609756,-0.024250988253652638,-1.1897961017256682,1.1655451134720156,NA
2025,Nikola Jokić,DEN,70,2571,19,0.8536585365853658,3.6387645816719068,1.3086707698788678,2.3300938117930388,NA
2025,Tobias Harris,DET,73,2305,4.1,0.8902439024390244,0.44119788682606514,-0.1204784396932245,0.5616763265192897,NA
2025,Gui Santos,GSW,56,762,9.3,0.6829268292682927,0.8981961314502422,0.440049435926752,0.45814669552349024,NA
2025,Alperen Şengün,HOU,76,2395,6.8,0.926829268292683,0.8303825576918421,0.12221753150205082,0.7081650261897913,NA
2025,Pascal Siakam,IND,78,2548,11,0.9512195121951219,1.263201837600652,-0.08774716133442621,1.3509489989350782,NA
2025,Ivica Zubac,LAC,80,2624,13.9,0.975609756097561,3.08745799999198,1.0928411686293007,1.9946168313626793,NA
2025,Dorian Finney-Smith,LAL,43,1239,13.9,0.524390243902439,2.2261601809047655,0.7025853021334275,1.523574878771338,NA
2025,Jake LaRavia,MEM,47,982,6.3,0.573170731707317,-0.00746992920894596,-0.5311739501814137,0.5237040209724677,NA
2025,Alec Burks,MIA,49,863,7.2,0.5975609756097561,-0.4474356267447842,-1.0419248330304518,0.5944892062856676,NA
2025,Giannis Antetokounmpo,MIL,67,2289,11,0.8170731707317073,0.4159620622592712,-1.2843961659484535,1.7003582282077248,NA
2025,Naz Reid,MIN,80,2200,4.6,0.975609756097561,0.49580034751155866,-0.017005320789694703,0.5128056683012534,NA
2025,Karlo Matković,NOP,42,791,6.5,0.5121951219512195,-0.4692334212430095,-1.0611933633581563,0.5919599421151468,NA
2025,Cameron Payne,NYK,72,1090,7.4,0.8780487804878049,1.6456165268549512,1.2859800112935127,0.3596365155614385,NA
2025,Shai Gilgeous-Alexander,OKC,76,2598,11.1,0.926829268292683,1.0274025086998693,-0.5077587023181802,1.5351612110180495,NA
2025,Franz Wagner,ORL,60,2023,12.9,0.7317073170731707,1.0909231288360528,-0.5505239607032043,1.6414470895392572,NA
2025,Guerschon Yabusele,PHI,70,1895,6.5,0.8536585365853658,1.554177966115958,0.8061251088523217,0.7480528572636364,NA
2025,Monte Morris,PHO,45,571,7.8,0.5487804878048781,0.35385652165011156,-0.04799013455551567,0.4018466562056272,NA
2025,Donovan Clingan,POR,67,1324,4.6,0.8170731707317073,0.4650739877560076,0.12495993962439551,0.3401140481316121,NA
2025,Domantas Sabonis,SAC,70,2429,5.6,0.8536585365853658,1.6996218060747985,1.0350460419266618,0.6645757641481367,NA
2025,Victor Wembanyama,SAS,46,1527,9.6,0.5609756097560976,0.9282800295108738,-0.45267613482224517,1.380956164333119,NA
2025,Jakob Poeltl,TOR,57,1686,6.6,0.6951219512195121,0.013822427122114993,-0.7903679193096173,0.8041903464317323,NA
2025,Lauri Markkanen,UTA,47,1476,4.2,0.573170731707317,-1.537626835316507,-2.449335293958472,0.9117084586419648,NA
2025,Corey Kispert,WAS,61,1602,5,0.7439024390243902,-1.1841725480970196,-2.0495878088659825,0.8654152607689629,NA
2025,Zaccharie Risacher,ATL,75,1843,-4.2,0.9146341463414634,0.2206089709878187,NA,-1.1067431604087445,1.3273521313965633
2025,Kristaps Porziņģis,BOS,42,1210,-4.9,0.5121951219512195,0.8247690483722341,NA,-0.6586144413309583,1.4833834897031923
2025,Nic Claxton,BRK,70,1882,-9.8,0.8536585365853658,-1.5654465452267128,NA,-0.8695689088313844,-0.6958776363953284
2025,Ayo Dosunmu,CHI,46,1394,-9.1,0.5609756097560976,-1.8862400154718049,NA,-0.6643666645483222,-1.2218733509234827
2025,Nick Smith Jr.,CHO,60,1369,-8.6,0.7317073170731707,0.2127579059122823,NA,-1.3700164027407062,1.5827743086529886
2025,Craig Porter Jr.,CLE,51,513,-14.9,0.6219512195121951,1.620097414658498,NA,-0.8214433892391879,2.441540803897686
2025,Spencer Dinwiddie,DAL,79,2136,-8.5,0.9634146341463414,-0.024250988253652638,NA,-0.833575665768196,0.8093246775145433
2025,Julian Strawther,DEN,65,1384,-10.3,0.7926829268292683,3.6387645816719068,NA,-1.382880937074146,5.021645518746053
2025,Ron Holland,DET,81,1266,-4.4,0.9878048780487805,0.44119788682606514,NA,-0.23259396950616656,0.6737918563322317
2025,Andrew Wiggins,GSW,43,1296,-7.9,0.524390243902439,0.8981961314502422,NA,-1.2516348936640642,2.1498310251143065
2025,Trayce Jackson-Davis,GSW,62,967,-7.9,0.7560975609756098,0.8981961314502422,NA,-1.2516348936640642,2.1498310251143065
2025,Reed Sheppard,HOU,52,654,-10.1,0.6341463414634146,0.8303825576918421,NA,-0.40199158201443874,1.2323741397062808
2025,Jarace Walker,IND,75,1187,-11,0.9146341463414634,1.263201837600652,NA,-0.6044631779505514,1.8676650155512033
2025,Amir Coffey,LAC,72,1748,-12.1,0.8780487804878049,3.08745799999198,NA,-2.53981267330219,5.62727067329417
2025,Dalton Knecht,LAL,78,1494,-6.3,0.9512195121951219,2.2261601809047655,NA,-0.45734838022470337,2.683508561129469
2025,Desmond Bane,MEM,69,2205,-5.8,0.8414634146341463,-0.00746992920894596,NA,-0.47314918058035577,0.4656792513714098
2025,Jaime Jaquez Jr.,MIA,66,1368,-9,0.8048780487804879,-0.4474356267447842,NA,-0.7923996796910988,0.3449640529463146
2025,Taurean Prince,MIL,80,2166,-6.8,0.975609756097561,0.4159620622592712,NA,-1.099901178343829,1.5158632406031003
2025,Jaden McDaniels,MIN,82,2614,-3.8,1,0.49580034751155866,NA,-0.7777798520279655,1.2735801995395242
2025,Yves Missi,NOP,73,1956,-6.4,0.8902439024390244,-0.4692334212430095,NA,-0.5120841568009572,0.04285073555794776
2025,Precious Achiuwa,NYK,57,1170,-7.2,0.6951219512195121,1.6456165268549512,NA,-0.8601461047862742,2.5057626316412254
2025,Jalen Williams,OKC,69,2237,-8,0.8414634146341463,1.0274025086998693,NA,-1.4852700718377148,2.512672580537584
