seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,leader
31290,2024,4927,Day'Ron Sharpe,C,BRK,61,921,0,0,0,0,100,big_percent,100,6,11,265,83,big,1.6,1.3,2.9,0.152,-0.4,0.4,0,0.5,FALSE
31291,2024,4489,De'Aaron Fox,PG,SAC,74,2659,100,0,0,0,0,guard_percent,100,6,3,185,75,guard,3.3,3.2,6.5,0.117,2.6,0.1,2.7,3.2,TRUE
31292,2024,4709,De'Andre Hunter,SF,ATL,57,1681,0,0,33,67,0,wing_big_percent,100,6,8,225,80,wing,1.6,0.6,2.2,0.062,-0.9,-1.5,-2.4,-0.2,FALSE
31293,2024,4602,De'Anthony Melton,SG,PHI,38,1023,5,90,6,0,0,wing_small_percent,96,6,2,200,74,wing,0.8,1.4,2.1,0.099,-0.7,1.2,0.5,0.7,FALSE
31294,2024,3810,DeAndre Jordan,C,DEN,36,396,0,0,0,0,100,big_percent,100,6,11,265,83,big,0.6,0.6,1.2,0.147,-1.7,-0.1,-1.7,0,FALSE
31295,2024,4928,DeJon Jarreau,SG,MEM,9,150,83,17,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,-0.2,0.2,0,0.002,-4.6,0.7,-4,-0.1,FALSE
31296,2024,3872,DeMar DeRozan,SF,CHI,79,2989,0,2,52,45,0,wing_big_percent,97,6,6,220,78,wing,7,2.2,9.2,0.147,2.1,-0.3,1.8,2.8,TRUE
31297,2024,4710,Dean Wade,PF,CLE,54,1108,0,0,7,88,5,wing_big_percent,95,6,9,228,81,wing,0.9,1.6,2.5,0.11,-1.7,1.8,0.1,0.6,FALSE
31298,2024,4603,Deandre Ayton,C,POR,55,1784,0,0,0,0,100,big_percent,100,7,0,250,84,big,1.8,2.1,3.9,0.106,0.5,-0.2,0.3,1,TRUE
31299,2024,4394,Dejounte Murray,SG,ATL,78,2783,38,62,0,0,0,guard_percent,100,6,5,180,77,guard,3.3,1.6,4.9,0.084,2.3,-0.6,1.7,2.6,TRUE
31301,2024,4320,Delon Wright,PG,WAS,33,456,95,5,0,0,0,guard_percent,100,6,5,185,77,guard,0.4,0.4,0.9,0.092,-1.8,2.3,0.5,0.3,FALSE
31302,2024,4320,Delon Wright,PG,MIA,14,286,71,29,0,0,0,guard_percent,100,6,5,185,77,guard,0.4,0.5,0.8,0.136,-2.4,2.8,0.3,0.2,FALSE
31303,2024,4823,Deni Avdija,SF,WAS,75,2257,0,0,54,42,4,wing_big_percent,96,6,9,210,81,wing,1.7,1.5,3.2,0.068,-0.7,-0.2,-0.9,0.6,TRUE
31305,2024,4157,Dennis Schröder,PG,TOR,51,1559,100,0,0,0,0,guard_percent,100,6,1,172,73,guard,2,0.5,2.5,0.076,-0.5,-1.3,-1.8,0.1,FALSE
31306,2024,4157,Dennis Schröder,PG,BRK,29,927,100,0,0,0,0,guard_percent,100,6,1,172,73,guard,0.3,0.5,0.8,0.042,-0.5,-1.4,-1.9,0,FALSE
31307,2024,4490,Dennis Smith Jr.,PG,BRK,56,1059,88,12,0,0,0,guard_percent,100,6,2,205,74,guard,0.5,1.3,1.8,0.08,-2.6,1.8,-0.8,0.3,FALSE
31308,2024,5134,Dereck Lively II,C,DAL,55,1294,0,0,0,0,100,big_percent,100,7,1,230,85,big,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8,FALSE
31309,2024,5042,Dereon Seabron,SG,NOP,6,55,0,72,24,5,0,wing_small_percent,96,6,7,180,79,wing,0,0.1,0.1,0.087,-2.7,1.2,-1.5,0,FALSE
31310,2024,4397,Derrick Jones Jr.,SF,DAL,76,1783,0,0,50,49,1,wing_big_percent,99,6,5,210,77,wing,1.5,1.6,3.1,0.083,-1.3,-0.3,-1.5,0.2,TRUE
31311,2024,3812,Derrick Rose,PG,MEM,24,399,99,1,0,0,0,guard_percent,100,6,3,200,75,guard,0.1,0.3,0.4,0.046,-1.3,-1.5,-2.8,-0.1,FALSE
31312,2024,4492,Derrick White,SG,BOS,73,2381,20,76,4,0,0,guard_percent,96,6,4,190,76,guard,5.2,3.3,8.5,0.171,2.4,1.4,3.8,3.5,TRUE
31313,2024,4824,Desmond Bane,SG,MEM,42,1443,13,50,34,3,0,wing_small_percent,84,6,5,215,77,wing,1.8,1.3,3.1,0.102,3.1,-0.3,2.8,1.7,TRUE
31314,2024,4321,Devin Booker,PG,PHO,68,2447,91,10,0,0,0,guard_percent,101,6,6,206,78,guard,7.2,2,9.2,0.181,4,-1,3,3.1,TRUE
31315,2024,4826,Devin Vassell,SG,SAS,68,2248,9,82,9,0,0,guard_percent,91,6,5,200,77,guard,2,1.6,3.6,0.077,0.9,-0.9,0,1.1,TRUE
31315,2024,4826,Devin Vassell,SG,SAS,68,2248,9,82,9,0,0,wing_small_percent,91,6,5,200,77,wing,2,1.6,3.6,0.077,0.9,-0.9,0,1.1,TRUE
31316,2024,4607,Devonte' Graham,PG,SAS,23,313,62,38,0,0,0,guard_percent,100,6,1,195,73,guard,-0.1,0.2,0.1,0.018,-3,-0.9,-3.9,-0.1,FALSE
31317,2024,5135,Dexter Dennis,SG,DAL,4,30,0,48,52,0,0,wing_small_percent,100,NA,NA,NA,NA,wing,0,0,0,0.004,1.7,-0.1,1.7,0,FALSE
31318,2024,4494,Dillon Brooks,SF,HOU,72,2227,1,17,73,9,0,wing_small_percent,90,6,6,225,78,wing,0.6,2.1,2.7,0.058,-3.3,-0.3,-3.6,-0.9,FALSE
31319,2024,5136,Dmytro Skapintsev,C,NYK,2,2,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big,0,0,0,-0.483,-16,-9.8,-25.9,0,FALSE
31320,2024,4400,Domantas Sabonis,C,SAC,82,2928,0,0,0,0,100,big_percent,100,6,10,240,82,big,8.6,4,12.6,0.206,4,2.4,6.5,6.2,TRUE
31321,2024,5043,Dominick Barlow,PF,SAS,33,420,0,0,2,21,78,big_percent,99,6,9,221,81,big,0.7,0.4,1.1,0.126,-1.7,0,-1.7,0,FALSE
31322,2024,4495,Donovan Mitchell,SG,CLE,55,1942,58,42,0,0,0,guard_percent,100,6,3,215,75,guard,3.6,2.9,6.4,0.159,4.6,1.2,5.8,3.9,TRUE
31323,2024,4608,Donte DiVincenzo,SG,NYK,81,2360,1,77,21,0,0,wing_small_percent,98,6,4,203,76,wing,3.6,3,6.6,0.135,2.5,0.9,3.4,3.2,TRUE
31324,2024,4401,Dorian Finney-Smith,PF,BRK,68,1934,0,2,39,45,14,wing_big_percent,84,6,7,220,79,wing,1,1.6,2.6,0.065,-2,-0.1,-2,0,FALSE
31326,2024,4237,Doug McDermott,SF,SAS,46,700,2,26,65,8,0,wing_small_percent,91,6,6,225,78,wing,0.5,0.2,0.8,0.053,-1,-1.8,-2.9,-0.2,FALSE
31327,2024,4237,Doug McDermott,SF,IND,18,204,0,6,92,2,0,wing_small_percent,98,6,6,225,78,wing,0.1,0,0.1,0.024,-3,-2.2,-5.1,-0.2,FALSE
31328,2024,4085,Draymond Green,PF,GSW,55,1490,0,0,3,80,17,big_percent,97,6,6,230,78,big,1.4,2.2,3.6,0.116,-0.6,3,2.4,1.7,TRUE
31329,2024,4610,Drew Eubanks,C,PHO,75,1169,0,0,0,0,100,big_percent,100,6,9,245,81,big,1.6,1.6,3.1,0.129,-2,0.8,-1.2,0.2,FALSE
31330,2024,5137,Drew Peterson,PF,BOS,3,23,0,0,17,72,12,wing_big_percent,89,6,9,205,81,wing,0.1,0,0.1,0.194,3.8,1.6,5.3,0,FALSE
31331,2024,5045,Dru Smith,SG,MIA,9,131,72,28,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0.1,0.2,0.3,0.125,-1.8,3.2,1.4,0.1,FALSE
31332,2024,4611,Duncan Robinson,SF,MIA,68,1905,0,25,53,23,0,wing_small_percent,78,6,7,215,79,wing,1.6,2,3.6,0.091,-0.5,-0.4,-0.9,0.6,FALSE
31333,2024,5138,Duop Reath,C,POR,68,1214,0,0,0,4,96,big_percent,100,6,11,245,83,big,1.4,1,2.4,0.095,-0.2,-0.7,-0.9,0.3,FALSE
31334,2024,4239,Dwight Powell,C,DAL,63,836,0,0,0,0,100,big_percent,100,6,10,240,82,big,2.2,0.9,3.1,0.181,-1.1,0.8,-0.3,0.4,FALSE
31336,2024,4829,Dylan Windler,SF,NYK,3,7,0,0,0,100,0,big_percent,100,6,6,196,78,big,0,0,0,0.238,3.7,3.8,7.4,0,FALSE
31336,2024,4829,Dylan Windler,SF,NYK,3,7,0,0,0,100,0,wing_big_percent,100,6,6,196,78,wing,0,0,0,0.238,3.7,3.8,7.4,0,FALSE
31337,2024,4829,Dylan Windler,SF,LAL,8,28,0,7,50,43,0,wing_big_percent,93,6,6,196,78,wing,0.1,0,0.1,0.194,3.8,-0.6,3.2,0,FALSE
31338,2024,4829,Dylan Windler,SF,ATL,6,73,0,0,17,83,0,wing_big_percent,100,6,6,196,78,wing,0.1,0,0.2,0.11,0.6,-1.6,-0.9,0,FALSE
31339,2024,5046,Dyson Daniels,PG,NOP,61,1358,41,51,8,0,0,guard_percent,92,6,8,199,80,guard,0.7,2.2,2.9,0.103,-1.9,2.5,0.6,0.9,FALSE
31341,2024,4392,Dāvis Bertāns,PF,OKC,15,91,0,0,11,68,21,big_percent,89,6,10,225,82,big,0.3,0.1,0.4,0.229,3.2,0.8,4,0.1,FALSE
31342,2024,4392,Dāvis Bertāns,PF,CHO,28,583,0,0,12,52,37,big_percent,89,6,10,225,82,big,0.2,0.3,0.4,0.034,-1.4,-0.8,-2.3,0,FALSE
31343,2024,5139,E.J. Liddell,PF,NOP,8,23,0,0,39,48,14,wing_big_percent,87,6,7,240,79,wing,-0.1,0.1,0,-0.091,-8.7,4,-4.7,0,FALSE
31344,2024,5140,Emoni Bates,SF,CLE,15,133,5,31,63,1,0,wing_small_percent,94,6,10,170,82,wing,-0.4,0.1,-0.3,-0.092,-6.2,-3,-9.2,-0.2,FALSE
31345,2024,3815,Eric Gordon,SG,PHO,68,1893,17,48,36,0,0,wing_small_percent,84,6,3,215,75,wing,1,1.5,2.5,0.063,-1.3,-0.5,-1.7,0.1,FALSE
31346,2024,4930,Eugene Omoruyi,SF,WAS,43,393,0,0,22,66,12,wing_big_percent,88,6,7,244,79,wing,0.2,0.4,0.6,0.074,-1.9,-0.4,-2.3,0,FALSE
31348,2024,4086,Evan Fournier,SG,NYK,3,39,0,12,88,0,0,wing_small_percent,100,6,6,205,78,wing,-0.2,0.1,-0.1,-0.108,-11.8,0.4,-11.3,-0.1,FALSE
31349,2024,4086,Evan Fournier,SG,DET,29,541,0,46,54,0,0,wing_small_percent,100,6,6,205,78,wing,-0.3,0.4,0,0.002,-4.2,0.3,-3.8,-0.3,FALSE
31350,2024,4931,Evan Mobley,PF,CLE,50,1532,0,0,0,54,47,big_percent,101,6,11,215,83,big,2.8,2.7,5.5,0.174,0.9,2,2.9,1.9,FALSE
31352,2024,5141,Filip Petrušev,C,PHI,1,3,0,0,0,57,43,big_percent,100,NA,NA,NA,NA,big,0,0,0,0.061,-3,-1.9,-4.9,0,FALSE
31353,2024,5141,Filip Petrušev,C,SAC,2,7,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big,0,0,0,0.015,-5.5,-3.9,-9.3,0,FALSE
31354,2024,4500,Frank Ntilikina,PG,CHO,5,43,14,86,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,-0.1,0,-0.1,-0.099,-10,-3.4,-13.4,-0.1,FALSE
31355,2024,4933,Franz Wagner,SF,ORL,72,2337,0,4,85,11,0,wing_big_percent,96,6,10,225,82,wing,3.1,3.2,6.4,0.131,0.9,0.3,1.2,1.9,TRUE
31356,2024,4403,Fred VanVleet,PG,HOU,73,2684,84,16,0,0,0,guard_percent,100,6,0,197,72,guard,5.3,3.1,8.4,0.15,2.6,0.8,3.4,3.6,TRUE
31357,2024,4501,Furkan Korkmaz,SG,PHI,35,300,13,48,30,8,0,wing_small_percent,78,NA,NA,NA,NA,wing,0,0.3,0.4,0.057,-3.2,0.4,-2.7,-0.1,FALSE
31358,2024,5142,GG Jackson II,PF,MEM,48,1233,0,1,27,56,16,wing_big_percent,83,6,9,215,81,wing,0.2,1.1,1.2,0.048,-0.2,-1.8,-2,0,FALSE
31359,2024,4717,Gabe Vincent,PG,LAL,11,218,38,62,0,0,0,guard_percent,100,6,3,195,75,guard,-0.3,0.1,-0.1,-0.033,-6.9,0.4,-6.5,-0.2,FALSE
31360,2024,3877,Garrett Temple,SG,TOR,27,289,13,62,26,0,0,wing_small_percent,88,6,5,195,77,wing,0,0.2,0.2,0.032,-3.4,-1.2,-4.7,-0.2,FALSE
31361,2024,4718,Garrison Mathews,SG,ATL,66,992,0,64,36,1,0,wing_small_percent,100,6,5,215,77,wing,1.4,0.2,1.6,0.077,-2.1,-0.9,-3,-0.2,FALSE
31362,2024,4245,Gary Harris,SG,ORL,54,1297,39,59,2,0,0,guard_percent,98,6,4,210,76,guard,1.1,1.5,2.7,0.099,-2.3,1.1,-1.2,0.3,FALSE
31363,2024,4404,Gary Payton II,SG,GSW,44,680,8,78,15,0,0,wing_small_percent,93,6,2,190,74,wing,0.9,0.9,1.8,0.125,-1.3,2.2,0.9,0.5,FALSE
31364,2024,4618,Gary Trent Jr.,SG,TOR,71,1994,4,76,19,1,0,wing_small_percent,95,6,5,209,77,wing,0.8,0.9,1.7,0.04,-1.2,-1.4,-2.6,-0.3,FALSE
31365,2024,4405,Georges Niang,PF,CLE,82,1831,0,1,20,78,1,wing_big_percent,98,6,7,230,79,wing,0.5,2,2.4,0.064,-2.5,-0.4,-2.9,-0.4,FALSE
31366,2024,4164,Giannis Antetokounmpo,PF,MIL,73,2567,0,0,0,59,41,big_percent,100,6,11,242,83,big,9.5,3.7,13.2,0.246,6.7,2.4,9,7.2,TRUE
31367,2024,4719,Goga Bitadze,C,ORL,62,957,0,0,0,0,100,big_percent,100,6,11,250,83,big,1.8,1.9,3.7,0.186,-0.7,2.8,2.1,1,FALSE
31369,2024,3941,Gordon Hayward,SF,CHO,25,798,0,67,33,0,0,wing_small_percent,100,6,7,225,79,wing,0.3,0.4,0.7,0.041,-1.2,-0.6,-1.8,0,FALSE
31370,2024,3941,Gordon Hayward,SF,OKC,26,447,0,4,45,49,2,wing_big_percent,94,6,7,225,79,wing,0.4,0.5,0.8,0.088,-2.4,-0.2,-2.6,-0.1,FALSE
31371,2024,5143,Gradey Dick,SG,TOR,60,1268,1,25,46,28,0,wing_big_percent,74,6,6,205,78,wing,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,FALSE
31373,2024,4720,Grant Williams,PF,DAL,47,1242,0,0,1,84,15,big_percent,99,6,6,236,78,big,0.4,1,1.3,0.052,-2.7,-0.7,-3.4,-0.4,FALSE
31374,2024,4720,Grant Williams,PF,CHO,29,888,0,1,29,43,27,wing_big_percent,72,6,6,236,78,wing,0.9,0.3,1.3,0.07,-0.8,-0.7,-1.5,0.1,FALSE
31375,2024,4620,Grayson Allen,SG,PHO,75,2513,26,72,2,0,0,guard_percent,98,6,4,198,76,guard,4.7,2.2,6.9,0.132,1.1,0.1,1.3,2,FALSE
31376,2024,4937,Greg Brown III,PF,DAL,6,40,0,0,59,35,7,wing_big_percent,94,6,7,205,79,wing,0,0,0,0,-5,0.6,-4.4,0,FALSE
31377,2024,5144,Gui Santos,PF,GSW,23,192,0,0,28,64,9,wing_big_percent,92,6,8,209,80,wing,0.5,0.2,0.7,0.169,0,-0.5,-0.5,0.1,FALSE
31378,2024,4621,Hamidou Diallo,SG,WAS,2,5,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0,0,0.204,2.7,16,18.7,0,FALSE
31378,2024,4621,Hamidou Diallo,SG,WAS,2,5,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing,0,0,0,0.204,2.7,16,18.7,0,FALSE
31379,2024,4089,Harrison Barnes,PF,SAC,82,2381,0,0,10,90,1,wing_big_percent,100,6,8,225,80,wing,3.1,1.5,4.7,0.094,-0.6,-1.2,-1.8,0.1,FALSE
31381,2024,4622,Harry Giles,C,BRK,16,81,0,0,0,43,57,big_percent,100,6,11,240,83,big,0,0.1,0.1,0.071,-1.1,-1.8,-2.8,0,FALSE
31382,2024,4622,Harry Giles,C,LAL,7,19,0,0,0,79,21,big_percent,100,6,11,240,83,big,-0.1,0,-0.1,-0.162,-9.7,-3.2,-12.9,-0.1,FALSE
31383,2024,4623,Haywood Highsmith,PF,MIA,66,1366,0,2,55,43,0,wing_big_percent,98,6,7,220,79,wing,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,FALSE
31384,2024,5145,Henri Drell,SF,CHI,4,30,0,0,0,93,7,big_percent,100,6,9,187,81,big,0,0,0,0.047,-5.1,0.2,-4.9,0,FALSE
31385,2024,4939,Herbert Jones,SF,NOP,76,2321,0,0,54,45,1,wing_big_percent,99,6,8,210,80,wing,3.3,3,6.3,0.131,-0.9,1.5,0.6,1.6,FALSE
31386,2024,5146,Hunter Tyson,PF,DEN,18,48,0,0,16,69,16,big_percent,85,6,8,215,80,big,0,0.1,0,0.007,-6.8,-2.1,-8.9,-0.1,FALSE
31386,2024,5146,Hunter Tyson,PF,DEN,18,48,0,0,16,69,16,wing_big_percent,85,6,8,215,80,wing,0,0.1,0,0.007,-6.8,-2.1,-8.9,-0.1,FALSE
31387,2024,5147,Ibou Badji,C,POR,22,226,0,0,0,0,100,big_percent,100,7,1,240,85,big,0,0.2,0.2,0.046,-7.7,1.9,-5.8,-0.2,FALSE
31389,2024,4837,Immanuel Quickley,SG,NYK,30,720,42,58,0,0,0,guard_percent,100,6,3,190,75,guard,1.6,0.6,2.2,0.149,2.7,-0.2,2.5,0.8,FALSE
31390,2024,4837,Immanuel Quickley,PG,TOR,38,1265,84,16,0,0,0,guard_percent,100,6,3,190,75,guard,1.9,0.6,2.5,0.095,1.9,-1.3,0.6,0.8,TRUE
31391,2024,4838,Isaac Okoro,SF,CLE,69,1887,1,5,78,16,0,wing_big_percent,94,6,5,225,77,wing,2.1,2,4.2,0.106,-1.8,0.7,-1.1,0.4,FALSE
31392,2024,4627,Isaiah Hartenstein,C,NYK,75,1896,0,0,0,0,100,big_percent,100,7,0,250,84,big,4.6,3.5,8.1,0.204,0.7,2.8,3.5,2.6,TRUE
31393,2024,4940,Isaiah Jackson,C,IND,59,771,0,0,0,6,94,big_percent,100,6,10,206,82,big,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,FALSE
31394,2024,4839,Isaiah Joe,SG,OKC,78,1445,20,77,2,0,0,guard_percent,97,6,4,165,76,guard,1.9,1.6,3.5,0.116,1.1,-0.3,0.9,1,FALSE
31395,2024,4941,Isaiah Livers,PF,DET,23,469,0,0,8,90,3,wing_big_percent,98,NA,NA,NA,NA,wing,-0.3,0.2,-0.1,-0.015,-5,-1.5,-6.5,-0.5,FALSE
31396,2024,5047,Isaiah Mobley,PF,CLE,10,72,0,11,22,67,0,wing_big_percent,89,6,8,240,80,wing,0,0.1,0,0.032,-4.5,-2.1,-6.6,-0.1,FALSE
31397,2024,4840,Isaiah Stewart,PF,DET,46,1423,0,0,0,76,24,big_percent,100,6,8,250,80,big,0.9,0.8,1.7,0.056,-1.6,-0.7,-2.3,-0.1,FALSE
31398,2024,4012,Isaiah Thomas,PG,PHO,6,19,100,0,0,0,0,guard_percent,100,5,9,185,69,guard,0,0,0,-0.03,-1.6,-5.2,-6.9,0,FALSE
31399,2024,5148,Isaiah Wong,SG,IND,1,4,100,0,0,0,0,guard_percent,100,6,4,184,76,guard,0,0,0,-0.277,-11.3,-7.7,-19,0,FALSE
31400,2024,3946,Ish Smith,PG,CHO,43,741,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,FALSE
31402,2024,4943,Ish Wainright,SF,POR,7,46,0,19,34,47,0,wing_big_percent,81,6,6,250,78,wing,0,0.1,0.1,0.054,-1.2,0.6,-0.6,0,FALSE
31403,2024,4943,Ish Wainright,SF,PHO,4,16,0,21,34,31,15,wing_big_percent,65,6,6,250,78,wing,0,0,0,-0.042,-7.8,0.3,-7.5,0,FALSE
31404,2024,4410,Ivica Zubac,C,LAC,68,1794,0,0,0,0,100,big_percent,100,7,0,240,84,big,4.5,2.3,6.8,0.182,0.8,0,0.8,1.3,FALSE
31405,2024,5149,Izaiah Brockington,PG,NOP,1,3,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0,0,-0.177,-9.2,-8.5,-17.8,0,FALSE
31406,2024,5062,JD Davison,SG,BOS,8,39,34,58,8,0,0,guard_percent,92,6,1,195,73,guard,0.1,0.1,0.2,0.228,1.8,1.4,3.3,0.1,FALSE
31407,2024,4972,JT Thor,PF,CHO,63,781,0,1,7,64,28,big_percent,92,6,10,205,82,big,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,FALSE
31408,2024,4723,Ja Morant,PG,MEM,9,318,100,0,0,0,0,guard_percent,100,6,2,174,74,guard,0.5,0.3,0.8,0.124,2.7,0.4,3.1,0.4,FALSE
31409,2024,3824,JaVale McGee,C,SAC,46,339,0,0,0,0,100,big_percent,100,7,0,270,84,big,0.1,0.6,0.7,0.101,-1.9,0.6,-1.3,0.1,FALSE
31410,2024,5048,Jabari Smith Jr.,PF,HOU,76,2424,0,0,0,68,32,big_percent,100,6,11,220,83,big,2.4,3.2,5.6,0.111,-0.5,0.1,-0.4,1,FALSE
31411,2024,5049,Jabari Walker,SF,POR,72,1700,0,2,35,58,6,wing_big_percent,93,6,9,215,81,wing,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,FALSE
31412,2024,5050,Jack White,SF,MEM,4,64,0,7,39,45,9,wing_big_percent,84,6,7,225,79,wing,-0.2,0.1,-0.1,-0.1,-9.1,-1.2,-10.3,-0.1,FALSE
31414,2024,5051,Jacob Gilyard,PG,MEM,37,654,100,0,0,0,0,guard_percent,100,5,9,160,69,guard,0.9,0.5,1.4,0.103,-1.5,0.2,-1.3,0.1,FALSE
31415,2024,5051,Jacob Gilyard,PG,BRK,4,45,100,0,0,0,0,guard_percent,100,5,9,160,69,guard,-0.1,0.1,0,-0.017,-8.7,6.5,-2.2,0,FALSE
31416,2024,5150,Jacob Toppin,SF,NYK,9,38,0,0,37,63,0,wing_big_percent,100,6,9,205,81,wing,0.1,0,0.1,0.161,0.6,-1.3,-0.7,0,FALSE
31417,2024,5052,Jaden Hardy,SG,DAL,73,989,13,69,18,0,0,wing_small_percent,87,6,4,198,76,wing,-0.4,0.7,0.3,0.014,-2,-2.1,-4.1,-0.5,FALSE
31418,2024,5053,Jaden Ivey,SG,DET,77,2217,4,88,8,0,0,wing_small_percent,96,6,4,195,76,wing,-0.5,1,0.5,0.01,-1.4,-1.7,-3.1,-0.6,FALSE
31419,2024,4841,Jaden McDaniels,SF,MIN,72,2105,0,7,84,9,0,wing_big_percent,93,6,9,185,81,wing,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3,FALSE
31421,2024,4944,Jaden Springer,SG,PHI,32,377,28,57,15,0,0,guard_percent,85,6,4,204,76,guard,-0.2,0.5,0.3,0.038,-4.5,1,-3.4,-0.1,FALSE
31422,2024,4944,Jaden Springer,PG,BOS,17,130,19,82,0,0,0,guard_percent,101,6,4,204,76,guard,0,0.3,0.2,0.092,-6,2.8,-3.2,0,FALSE
31423,2024,4091,Jae Crowder,PF,MIL,50,1156,0,0,67,32,1,wing_big_percent,99,6,6,235,78,wing,0.6,1,1.6,0.065,-2.6,0,-2.6,-0.2,FALSE
31424,2024,4842,Jae'Sean Tate,SF,HOU,65,1031,3,33,63,1,0,wing_small_percent,96,6,4,230,76,wing,0.4,1.3,1.8,0.082,-3.7,1.5,-2.3,-0.1,FALSE
31425,2024,4843,Jahmi'us Ramsey,SG,TOR,7,121,27,54,19,0,0,guard_percent,81,NA,NA,NA,NA,guard,-0.1,0.1,0.1,0.021,-3.9,-0.5,-4.4,-0.1,FALSE
31426,2024,5151,Jaime Jaquez Jr.,SF,MIA,75,2113,4,37,51,9,0,wing_small_percent,88,6,6,225,78,wing,1.4,2.7,4,0.092,-2.2,0.3,-1.9,0.1,FALSE
31427,2024,5054,Jake LaRavia,PF,MEM,35,806,0,8,51,36,6,wing_big_percent,87,6,8,235,80,wing,0.3,0.8,1,0.062,-1.4,-1,-2.5,-0.1,FALSE
31428,2024,4412,Jakob Poeltl,C,TOR,50,1319,0,0,0,0,100,big_percent,100,7,0,245,84,big,2.4,1.4,3.8,0.138,-0.3,1,0.7,0.9,FALSE
31429,2024,4630,Jalen Brunson,PG,NYK,77,2726,100,0,0,0,0,guard_percent,100,6,2,190,74,guard,8.8,2.4,11.2,0.198,6.3,-0.4,5.8,5.4,TRUE
31430,2024,5152,Jalen Crutcher,PG,NOP,1,3,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0,0,-0.334,-18.5,-7.8,-26.2,0,FALSE
31431,2024,5055,Jalen Duren,C,DET,61,1777,0,0,0,0,100,big_percent,100,6,10,250,82,big,3,1.8,4.8,0.13,-0.2,0.1,-0.1,0.9,TRUE
31432,2024,4946,Jalen Green,SG,HOU,82,2601,12,85,3,0,0,guard_percent,97,6,4,178,76,guard,0.2,2.9,3.1,0.056,0.4,-0.9,-0.5,1,FALSE
31433,2024,5153,Jalen Hood-Schifino,SG,LAL,21,109,2,70,28,0,0,wing_small_percent,98,6,6,215,78,wing,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,FALSE
31434,2024,4947,Jalen Johnson,SF,ATL,56,1889,0,0,0,94,5,big_percent,99,6,9,220,81,big,2.1,1.7,3.8,0.098,0.4,0.8,1.2,1.5,TRUE
31435,2024,4725,Jalen McDaniels,SF,TOR,50,538,0,2,19,66,12,wing_big_percent,85,6,9,205,81,wing,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9,-1,FALSE
31436,2024,5154,Jalen Pickett,SG,DEN,27,122,85,15,0,0,0,guard_percent,100,6,4,209,76,guard,0,0.1,0.2,0.065,-2.7,-0.5,-3.3,0,FALSE
31437,2024,5155,Jalen Slawson,SF,SAC,12,37,0,10,73,17,0,wing_big_percent,90,6,7,215,79,wing,0,0,0,0.058,-7.5,1.1,-6.4,0,FALSE
31438,2024,4845,Jalen Smith,C,IND,61,1047,0,0,0,17,83,big_percent,100,6,10,215,82,big,3.1,0.9,4,0.182,3.2,-0.8,2.4,1.2,FALSE
31439,2024,4948,Jalen Suggs,SG,ORL,75,2025,14,79,8,0,0,guard_percent,93,6,5,205,77,guard,1.5,3.2,4.7,0.112,-0.6,1.6,1,1.5,TRUE
31440,2024,5056,Jalen Williams,PF,OKC,71,2223,0,1,14,83,2,wing_big_percent,97,6,5,195,77,wing,4.5,2.7,7.3,0.157,2,0.3,2.3,2.4,TRUE
31441,2024,5156,Jalen Wilson,PF,BRK,43,664,0,8,38,48,5,wing_big_percent,86,6,8,225,80,wing,0.6,0.4,1.1,0.077,-1.8,-1.1,-2.9,-0.2,FALSE
31442,2024,5057,Jamal Cain,PF,MIA,26,259,0,0,35,65,0,wing_big_percent,100,6,7,191,79,wing,0.1,0.3,0.5,0.089,-2.5,0.2,-2.3,0,FALSE
31443,2024,4413,Jamal Murray,PG,DEN,59,1861,83,17,0,0,0,guard_percent,100,6,4,215,76,guard,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,TRUE
