PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_percentile,FGA_FREQ_percentile,EFG_percentile,sum_percentiles
1629661,Cameron Johnson,1610612751,BKN,28.0,57,36,0.095,17,58,0.293,0.345,0.7777777777777778,0.5526315789473685,0.12781954887218044,1.4582289055973268
1630173,Precious Achiuwa,1610612752,NYK,24.0,73,35,0.123,22,57,0.386,0.439,0.7740112994350282,0.8421052631578947,0.5451127819548872,2.16122934454781
1641713,GG Jackson,1610612763,MEM,19.0,47,29,0.108,16,57,0.281,0.298,0.7740112994350282,0.7218045112781954,0.05639097744360902,1.5522067881568327
1627936,Alex Caruso,1610612741,CHI,30.0,69,36,0.107,28,56,0.5,0.679,0.7664783427495292,0.706766917293233,0.9924812030075187,2.465726463050281
1626171,Bobby Portis,1610612749,MIL,29.0,81,38,0.062,22,56,0.393,0.429,0.7664783427495292,0.11278195488721804,0.48120300751879697,1.3604633051555441
1628960,Grayson Allen,1610612756,PHX,28.0,72,38,0.087,20,56,0.357,0.482,0.7664783427495292,0.43609022556390975,0.7330827067669173,1.9356512750803563
1629022,Lonnie Walker IV,1610612751,BKN,25.0,57,33,0.117,16,56,0.286,0.348,0.7664783427495292,0.8120300751879699,0.14285714285714285,1.7213655607946419
203994,Jusuf Nurkic,1610612756,PHX,29.0,73,31,0.09,15,55,0.273,0.282,0.7645951035781544,0.4849624060150376,0.041353383458646614,1.2909108930518385
1626167,Myles Turner,1610612754,IND,28.0,76,39,0.061,28,54,0.519,0.565,0.7551789077212806,0.10526315789473684,0.9360902255639098,1.7965322911799273
203084,Harrison Barnes,1610612758,SAC,31.0,81,35,0.076,23,54,0.426,0.528,0.7551789077212806,0.2819548872180451,0.8909774436090225,1.9281112385483483
1629008,Michael Porter Jr.,1610612743,DEN,25.0,78,37,0.052,23,54,0.426,0.519,0.7551789077212806,0.03007518796992481,0.8721804511278195,1.657434546819025
1630230,Naji Marshall,1610612740,NOP,26.0,65,31,0.148,20,54,0.37,0.454,0.7551789077212806,0.9398496240601504,0.6127819548872181,2.3078104866686493
1630625,Dalano Banton,1610612757,POR,24.0,52,27,0.118,13,54,0.241,0.269,0.7551789077212806,0.8195488721804511,0.02631578947368421,1.6010435693754161
204001,Kristaps Porzingis,1610612738,BOS,28.0,57,29,0.069,23,52,0.442,0.51,0.7495291902071564,0.20300751879699247,0.8233082706766918,1.7758449796808407
1629659,Talen Horton-Tucker,1610612762,UTA,23.0,50,32,0.113,15,52,0.288,0.346,0.7495291902071564,0.7819548872180451,0.13157894736842105,1.6630630247936224
202692,Alec Burks,1610612752,NYK,32.0,66,34,0.091,14,52,0.269,0.375,0.7495291902071564,0.49624060150375937,0.2593984962406015,1.5051682879515171
1631246,Vince Williams Jr.,1610612763,MEM,23.0,52,29,0.135,16,51,0.314,0.373,0.7457627118644068,0.8947368421052632,0.2518796992481203,1.89237925321779
1631095,Jabari Smith Jr.,1610612745,HOU,20.0,75,40,0.063,14,51,0.275,0.353,0.7457627118644068,0.13157894736842105,0.16541353383458646,1.0427551930674142
1627763,Malcolm Brogdon,1610612757,POR,31.0,39,23,0.101,19,50,0.38,0.46,0.7401129943502824,0.6466165413533834,0.6428571428571429,2.0295866785608085
203952,Andrew Wiggins,1610612744,GSW,29.0,69,36,0.067,18,50,0.36,0.41,0.7401129943502824,0.18045112781954886,0.39473684210526316,1.3153009642750946
1628415,Dillon Brooks,1610612745,HOU,28.0,72,35,0.065,17,50,0.34,0.42,0.7401129943502824,0.15037593984962405,0.4323308270676692,1.3228197612675756
202685,Jonas Valanciunas,1610612740,NOP,31.0,80,37,0.069,28,49,0.571,0.571,0.7269303201506592,0.20300751879699247,0.9398496240601504,1.869787463007802
1628971,Bruce Brown,1610612761,TOR,27.0,66,36,0.086,22,49,0.449,0.469,0.7269303201506592,0.41353383458646614,0.6992481203007519,1.8397122750378772
1630245,Ayo Dosunmu,1610612741,CHI,24.0,75,35,0.07,20,49,0.408,0.459,0.7269303201506592,0.22556390977443608,0.6353383458646616,1.587832575789757
1629627,Zion Williamson,1610612740,NOP,23.0,68,38,0.046,19,49,0.388,0.388,0.7269303201506592,0.015037593984962405,0.3157894736842105,1.057757387819832
201569,Eric Gordon,1610612756,PHX,35.0,67,37,0.08,18,49,0.367,0.459,0.7269303201506592,0.3308270676691729,0.6353383458646616,1.6930957336844936
1629652,Luguentz Dort,1610612760,OKC,24.0,78,33,0.075,16,49,0.327,0.398,0.7269303201506592,0.2744360902255639,0.35714285714285715,1.3585092675190804
1627827,Dorian Finney-Smith,1610612751,BKN,30.0,66,35,0.099,14,49,0.286,0.316,0.7269303201506592,0.6090225563909775,0.08646616541353383,1.4224190419551705
1626157,Karl-Anthony Towns,1610612750,MIN,28.0,61,36,0.051,19,48,0.396,0.427,0.71939736346516,0.022556390977443608,0.47368421052631576,1.2156379649689193
1630581,Josh Giddey,1610612760,OKC,21.0,79,32,0.057,17,48,0.354,0.365,0.71939736346516,0.06015037593984962,0.20676691729323307,0.9863146566982427
1628401,Derrick White,1610612738,BOS,29.0,72,34,0.058,15,48,0.313,0.438,0.71939736346516,0.07894736842105263,0.5300751879699248,1.3284199198561375
1630557,Corey Kispert,1610612764,WAS,25.0,79,35,0.062,14,48,0.292,0.385,0.71939736346516,0.11278195488721804,0.3007518796992481,1.1329311980516261
1629651,Nic Claxton,1610612751,BKN,24.0,68,37,0.084,28,47,0.596,0.596,0.7062146892655368,0.38721804511278196,0.9661654135338346,2.0595981479121535
1629021,Moritz Wagner,1610612753,ORL,26.0,79,31,0.086,26,47,0.553,0.585,0.7062146892655368,0.41353383458646614,0.9586466165413534,2.078395140393356
202711,Bojan Bogdanovic,1610612752,NYK,34.0,56,35,0.07,22,47,0.468,0.521,0.7062146892655368,0.22556390977443608,0.8796992481203008,1.8114778471602735
1629614,Andrew Nembhard,1610612754,IND,24.0,67,31,0.091,20,47,0.426,0.479,0.7062146892655368,0.49624060150375937,0.7293233082706767,1.931778599039973
