player_id,player,tm,season,experience,salary,vorp,cap,percent_of_cap,vorp_per_percent_of_cap,wins_added,predicted_sal,act_minus_predict,diff_as_percent_of_cap
2539,Sam Mitchell,MIN,1998,9,1400000,0.8,26900000,0.05204460966542751,15.371428571428572,2.16,1417170.7317073173,-17170.73170731729,-6.383171638407914e-4
2539,Sam Mitchell,MIN,2000,11,2000000,0.1,34000000,0.058823529411764705,1.7000000000000002,0.27,223902.43902439027,1776097.5609756098,0.05223816355810617
2539,Sam Mitchell,MIN,2001,12,2370000,-0.6,35500000,0.06676056338028169,-8.987341772151899,-1.62,-1402682.9268292682,3772682.926829268,0.1062727585022329
2539,Sam Mitchell,MIN,2002,13,1000000,-0.3,42500000,0.023529411764705882,-12.75,-0.81,-839634.1463414634,1839634.1463414636,0.043285509325681495
2540,Šarūnas Marčiulionis,DEN,1997,7,2500000,-0.2,24363000,0.10261462053113328,-1.94904,-0.54,-320878.5365853659,2820878.536585366,0.11578535223845035
2540,Šarūnas Marčiulionis,GSW,1990,1,1400000,0.5,9802000,0.14282799428688023,3.500714285714286,1.35,322748.7804878049,1077251.219512195,0.10990116501858754
2540,Šarūnas Marčiulionis,GSW,1991,2,1270000,0.5,11871000,0.10698340493639963,4.673622047244095,1.35,390874.39024390245,879125.6097560975,0.07405657566810694
2540,Šarūnas Marčiulionis,GSW,1992,3,1267000,1.7,12500000,0.10136,16.77190213101815,4.59,1399390.243902439,-132390.24390243902,-0.010591219512195122
2540,Šarūnas Marčiulionis,GSW,1993,4,1500000,1,14000000,0.10714285714285714,9.333333333333334,2.7,921951.2195121952,578048.7804878048,0.04128919860627177
2540,Šarūnas Marčiulionis,GSW,1994,NA,1900000,0,15175000,0.12520593080724876,0,0,0,1900000,0.12520593080724876
2540,Šarūnas Marčiulionis,SAC,1996,6,2400000,0.9,23000000,0.10434782608695652,8.625,2.43,1363170.731707317,1036829.268292683,0.0450795334040297
2540,Šarūnas Marčiulionis,SEA,1995,5,2100000,0.3,15964000,0.13154597845151592,2.2805714285714282,0.81,315386.34146341466,1784613.6585365853,0.1117898808905403
2541,Scott Haffner,CHH,1991,2,75000,0,11871000,0.006317917614354309,0,0,0,75000,0.006317917614354309
2542,Scott Meents,SEA,1991,2,300000,0,11871000,0.025271670457417236,0,0,0,300000,0.025271670457417236
2543,Sean Elliott,DET,1994,5,1807000,-0.2,15175000,0.11907742998352554,-1.6795794133923632,-0.54,-199865.8536585366,2006865.8536585367,0.1322481616908426
2543,Sean Elliott,SAS,1990,1,1800000,0.4,9802000,0.1836359926545603,2.1782222222222223,1.08,258199.02439024393,1541800.975609756,0.15729452923992615
2543,Sean Elliott,SAS,1991,2,1800000,2.1,11871000,0.1516300227445034,13.8495,5.670000000000001,1641672.4390243904,158327.56097560958,0.013337339817674128
2543,Sean Elliott,SAS,1992,3,1802000,1.9,12500000,0.14416,13.179800221975581,5.13,1564024.3902439023,237975.60975609766,0.01903804878048781
2543,Sean Elliott,SAS,1993,4,1802000,1.8,14000000,0.12871428571428573,13.984461709211987,4.86,1659512.1951219514,142487.8048780486,0.010177700348432043
2543,Sean Elliott,SAS,1995,6,1350000,2.8,15964000,0.0845652718616888,33.11051851851852,7.56,2943605.8536585364,-1593605.8536585364,-0.09982497204075022
2543,Sean Elliott,SAS,1996,7,5333000,2.7,23000000,0.2318695652173913,11.644477779861242,7.290000000000001,4089512.195121952,1243487.8048780481,0.054064687168610785
2543,Sean Elliott,SAS,1997,8,5333000,0.2,24363000,0.2188975085170135,0.9136696043502719,0.54,320878.5365853659,5012121.463414634,0.20572677680969642
2543,Sean Elliott,SAS,1998,9,5333333,-0.1,26900000,0.19826516728624535,-0.5043750315234395,-0.27,-177146.34146341466,5510479.341463415,0.2048505331399039
2543,Sean Elliott,SAS,1999,10,5333000,0.7,30000000,0.17776666666666666,3.9377461091318207,1.89,1382926.8292682928,3950073.1707317075,0.13166910569105691
2543,Sean Elliott,SAS,2000,11,5433333,-0.1,34000000,0.15980391176470587,-0.6257669095562521,-0.27,-223902.43902439027,5657235.439024391,0.16638927761836442
2543,Sean Elliott,SAS,2001,12,5300000,1.2,35500000,0.14929577464788732,8.037735849056604,3.24,2805365.8536585364,2494634.1463414636,0.0702713844039849
2544,Shawn Kemp,CLE,1998,9,8600000,1.8,26900000,0.31970260223048325,5.630232558139536,4.86,3188634.1463414636,5411365.853658536,0.20116601686462962
2544,Shawn Kemp,CLE,1999,10,9740000,2.3,30000000,0.32466666666666666,7.084188911704311,6.21,4543902.43902439,5196097.56097561,0.17320325203252035
2544,Shawn Kemp,CLE,2000,11,10780000,0,34000000,0.3170588235294118,0,0,0,10780000,0.3170588235294118
2544,Shawn Kemp,ORL,2003,14,1030000,-0.9,40271000,0.025576717737329592,-35.188252427184466,-2.43,-2386793.4146341467,3416793.4146341467,0.08484501042025643
2544,Shawn Kemp,POR,2001,12,11720000,-0.7,35500000,0.3301408450704225,-2.1203071672354947,-1.89,-1636463.4146341463,13356463.414634146,0.37623840604603226
2544,Shawn Kemp,POR,2002,13,12660000,-0.5,42500000,0.2978823529411765,-1.678515007898894,-1.35,-1399390.243902439,14059390.24390244,0.33080918220946914
2544,Shawn Kemp,POR,2003,NA,12621028,0,40271000,0.313402398748479,0,0,0,12621028,0.313402398748479
2544,Shawn Kemp,POR,2004,NA,14941935,0,43840000,0.34082880930656934,0,0,0,14941935,0.34082880930656934
2544,Shawn Kemp,SEA,1991,2,350000,1.2,11871000,0.029483615533653442,40.70057142857143,3.24,938098.5365853659,-588098.5365853659,-0.049540774710249
2544,Shawn Kemp,SEA,1992,3,430000,1.8,12500000,0.0344,52.32558139534884,4.86,1481707.3170731708,-1051707.3170731708,-0.08413658536585367
2544,Shawn Kemp,SEA,1993,4,650000,2.6,14000000,0.04642857142857143,56,7.0200000000000005,2397073.1707317075,-1747073.1707317075,-0.12479094076655053
2544,Shawn Kemp,SEA,1994,5,750000,4.2,15175000,0.04942339373970346,84.98,11.340000000000002,4197182.926829268,-3447182.926829268,-0.22716197211395509
2544,Shawn Kemp,SEA,1995,6,1000000,2.5,15964000,0.06264094211976948,39.910000000000004,6.75,2628219.512195122,-1628219.512195122,-0.10199320422169393
2544,Shawn Kemp,SEA,1996,7,3000000,3.2,23000000,0.13043478260869565,24.533333333333335,8.64,4846829.268292683,-1846829.2682926832,-0.08029692470837753
2544,Shawn Kemp,SEA,1997,8,3300000,2,24363000,0.13545129910109593,14.765454545454544,5.4,3208785.365853659,91214.63414634112,0.0037439820279251785
2545,Sherman Douglas,BOS,1993,4,1869000,0.4,14000000,0.1335,2.9962546816479403,1.08,368780.4878048781,1500219.512195122,0.10715853658536585
2545,Sherman Douglas,BOS,1994,5,2300000,0.4,15175000,0.1515650741350906,2.6391304347826092,1.08,399731.7073170732,1900268.2926829269,0.12522361072045646
2545,Sherman Douglas,BOS,1995,6,2731000,1.7,15964000,0.17107241292909045,9.93731233980227,4.59,1787189.268292683,943810.731707317,0.05912119341689533
2545,Sherman Douglas,DEN,1998,NA,4025000,0,26900000,0.1496282527881041,0,0,0,4025000,0.1496282527881041
2545,Sherman Douglas,LAC,1999,10,2200000,-0.4,30000000,0.07333333333333333,-5.454545454545455,-1.08,-790243.9024390244,2990243.9024390243,0.09967479674796748
2545,Sherman Douglas,MIA,1991,2,325000,2.5,11871000,0.02737764299553534,91.31538461538462,6.75,1954371.9512195124,-1629371.9512195124,-0.1372565033459281
2545,Sherman Douglas,MIA,1992,3,1250000,0,12500000,0.1,0,0,0,1250000,0.1
2545,Sherman Douglas,MIL,1996,7,3163000,0.8,23000000,0.13752173913043478,5.817262092949732,2.16,1211707.3170731708,1951292.6829268292,0.0848388123011665
2545,Sherman Douglas,MIL,1997,8,3594000,1.1,24363000,0.1475187784755572,7.456677796327213,2.9700000000000006,1764831.9512195124,1829168.0487804876,0.07507975408531328
2545,Sherman Douglas,NJN,1998,9,272250,1.1,26900000,0.01012081784386617,108.6868686868687,2.9700000000000006,1948609.7560975612,-1676359.7560975612,-0.06231820654637774
2545,Sherman Douglas,NJN,2000,11,1000000,0.2,34000000,0.029411764705882353,6.800000000000001,0.54,447804.87804878055,552195.1219512194,0.016241032998565275
2545,Sherman Douglas,NJN,2001,12,1100000,-0.5,35500000,0.030985915492957747,-16.136363636363637,-1.35,-1168902.4390243902,2268902.43902439,0.06391274476125043
2546,Stacey King,CHI,1990,1,1330000,-0.4,9802000,0.1356865945725362,-2.9479699248120306,-1.08,-258199.02439024393,1588199.024390244,0.16202805798717038
2546,Stacey King,CHI,1991,2,1000000,-0.5,11871000,0.08423890152472412,-5.9355,-1.35,-390874.39024390245,1390874.3902439023,0.11716573079301679
2546,Stacey King,CHI,1992,3,1100000,0.1,12500000,0.088,1.1363636363636365,0.27,82317.07317073172,1017682.9268292682,0.08141463414634145
2546,Stacey King,CHI,1993,4,1400000,-0.3,14000000,0.1,-2.9999999999999996,-0.81,-276585.3658536585,1676585.3658536584,0.1197560975609756
2546,Stacey King,CHI,1994,5,1600000,-0.3,15175000,0.10543657331136738,-2.8453125,-0.81,-299798.7804878049,1899798.780487805,0.12519267087234298
2546,Stacey King,MIA,1996,7,600000,-0.2,23000000,0.02608695652173913,-7.666666666666668,-0.54,-302926.8292682927,902926.8292682928,0.039257688229056203
2546,Stacey King,MIN,1995,6,1900000,-0.8,15964000,0.11901779002756202,-6.721684210526316,-2.16,-841030.2439024391,2741030.2439024393,0.17170071685683033
2546,Stacey King,SAC,1998,NA,100000,0,26900000,0.0037174721189591076,0,0,0,100000,0.0037174721189591076
2547,Stan Kimbrough,SAC,1993,2,133000,0,14000000,0.0095,0,0,0,133000,0.0095
2550,Terry Davis,DAL,1992,3,382000,-0.8,12500000,0.03056,-26.17801047120419,-2.16,-658536.5853658537,1040536.5853658537,0.0832429268292683
2550,Terry Davis,DAL,1993,4,1537000,-1.7,14000000,0.10978571428571429,-15.484710474951202,-4.59,-1567317.0731707318,3104317.073170732,0.2217369337979094
2550,Terry Davis,DAL,1994,5,1200000,-0.1,15175000,0.07907742998352553,-1.2645833333333334,-0.27,-99932.9268292683,1299932.9268292682,0.08566279583718407
2550,Terry Davis,DAL,1995,6,1560000,-0.6,15964000,0.09771986970684039,-6.14,-1.62,-630772.6829268293,2190772.6829268294,0.13723206482879163
2550,Terry Davis,DAL,1996,7,1920000,-0.3,23000000,0.08347826086956522,-3.5937499999999996,-0.81,-454390.243902439,2374390.2439024393,0.10323435843054084
2550,Terry Davis,DAL,1997,NA,2300000,0,24363000,0.09440545088864262,0,0,0,2300000,0.09440545088864262
2550,Terry Davis,DEN,2001,10,923500,-0.2,35500000,0.026014084507042255,-7.68814293448836,-0.54,-467560.97560975613,1391060.975609756,0.039184816214359326
2550,Terry Davis,MIA,1991,2,250000,0,11871000,0.02105972538118103,0,0,0,250000,0.02105972538118103
2550,Terry Davis,ORL,2000,NA,1925000,0,34000000,0.05661764705882353,0,0,0,1925000,0.05661764705882353
2550,Terry Davis,WAS,1998,8,272250,-0.3,26900000,0.01012081784386617,-29.641873278236915,-0.81,-531439.0243902439,803689.0243902439,0.029876915404841782
2550,Terry Davis,WAS,1999,9,1750000,0,30000000,0.058333333333333334,0,0,0,1750000,0.058333333333333334
2552,Tim Hardaway,ATL,2016,NA,1304520,0,70000000,0.018636,0,0,0,1304520,0.018636
2552,Tim Hardaway,ATL,2017,NA,2281605,0,94143000,0.02423552468053918,0,0,0,2281605,0.02423552468053918
2552,Tim Hardaway,DAL,2002,12,3360390,0.4,42500000,0.079068,5.058936611524258,1.08,1119512.1951219514,2240877.8048780486,0.05272653658536585
2552,Tim Hardaway,DAL,2019,NA,17325000,0,101869000,0.1700713661663509,0,0,0,17325000,0.1700713661663509
2552,Tim Hardaway,DEN,2003,NA,1000000,0,40271000,0.024831764793523874,0,0,0,1000000,0.024831764793523874
2552,Tim Hardaway,GSW,1991,2,500000,5.2,11871000,0.04211945076236206,123.45840000000001,14.040000000000001,4065093.6585365855,-3565093.6585365855,-0.30031957362788186
2552,Tim Hardaway,GSW,1992,3,640000,4.1,12500000,0.0512,80.07812499999999,11.07,3375000,-2735000,-0.2188
2552,Tim Hardaway,GSW,1993,4,690000,3.7,14000000,0.04928571428571429,75.07246376811594,9.990000000000002,3411219.5121951224,-2721219.5121951224,-0.1943728222996516
2552,Tim Hardaway,GSW,1994,NA,3340000,0,15175000,0.2200988467874794,0,0,0,3340000,0.2200988467874794
2552,Tim Hardaway,GSW,1995,5,3703000,2.7,15964000,0.2319594086695064,11.63996759384283,7.290000000000001,2838477.0731707322,864522.9268292678,0.054154530620725866
2552,Tim Hardaway,GSW,1996,6,3728000,1.7,23000000,0.16208695652173913,10.488197424892704,4.59,2574878.048780488,1153121.9512195121,0.050135737009544004
2552,Tim Hardaway,MIA,1997,7,2500000,6.5,24363000,0.10261462053113328,63.343799999999995,17.55,10428552.43902439,-7928552.439024391,-0.32543415995667163
2552,Tim Hardaway,MIA,1998,8,4800000,5.5,26900000,0.17843866171003717,30.822916666666668,14.850000000000001,9743048.780487806,-4943048.780487806,-0.18375646024118236
2552,Tim Hardaway,MIA,1999,9,5600000,2.4,30000000,0.18666666666666668,12.857142857142856,6.48,4741463.414634147,858536.5853658533,0.028617886178861775
2552,Tim Hardaway,MIA,2000,10,4800000,1.6,34000000,0.1411764705882353,11.333333333333334,4.32,3582439.0243902444,1217560.9756097556,0.035810616929698696
2552,Tim Hardaway,MIA,2001,11,12000000,2.8,35500000,0.3380281690140845,8.283333333333333,7.56,6545853.658536585,5454146.341463415,0.15363792511164548
2552,Tim Hardaway,NYK,2014,NA,1196760,0,58679000,0.020395030590160023,0,0,0,1196760,0.020395030590160023
2552,Tim Hardaway,NYK,2015,NA,1250640,0,63065000,0.0198309680488385,0,0,0,1250640,0.0198309680488385
2552,Tim Hardaway,NYK,2018,NA,16500000,0,99093000,0.1665102479488965,0,0,0,16500000,0.1665102479488965
2553,Tim Legler,DAL,1994,4,250000,0.9,15175000,0.016474464579901153,54.63,2.43,899396.3414634147,-649396.3414634147,-0.042793828103025684
2553,Tim Legler,GSW,2000,10,510000,-0.2,34000000,0.015,-13.333333333333334,-0.54,-447804.87804878055,957804.8780487806,0.028170731707317077
2553,Tim Legler,ORL,2000,NA,1119000,0,34000000,0.032911764705882356,0,0,0,1119000,0.032911764705882356
2553,Tim Legler,UTA,1993,3,140000,0,14000000,0.01,0,0,0,140000,0.01
2553,Tim Legler,WAS,1998,8,1105000,-0.2,26900000,0.04107806691449814,-4.868778280542987,-0.54,-354292.6829268293,1459292.6829268294,0.05424879862181522
2553,Tim Legler,WAS,1999,9,1320000,-0.1,30000000,0.044,-2.272727272727273,-0.27,-197560.9756097561,1517560.975609756,0.05058536585365853
2553,Tim Legler,WSB,1996,6,250000,2.3,23000000,0.010869565217391304,211.6,6.21,3483658.536585366,-3233658.536585366,-0.14059384941675504
2553,Tim Legler,WSB,1997,7,450000,-0.2,24363000,0.01847063169560399,-10.828000000000001,-0.54,-320878.5365853659,770878.5365853659,0.03164136340292106
2554,Todd Lichti,DEN,1991,2,565000,-0.1,11871000,0.04759497936146913,-2.101061946902655,-0.27,-78174.87804878049,643174.8780487805,0.054180345215127663
2554,Todd Lichti,DEN,1992,3,565000,-0.5,12500000,0.0452,-11.061946902654867,-1.35,-411585.3658536585,976585.3658536585,0.07812682926829269
2554,Todd Lichti,DEN,1993,4,565180,0.2,14000000,0.04037,4.954173891503592,0.54,184390.24390243905,380789.756097561,0.02719926829268293
2554,Todd Lichti,ORL,1994,5,565000,0,15175000,0.037232289950576605,0,0,0,565000,0.037232289950576605
2554,Todd Lichti,ORL,1995,NA,200000,0,15964000,0.012528188423953895,0,0,0,200000,0.012528188423953895
2555,Tom Hammonds,CHH,1993,4,850000,-0.1,14000000,0.060714285714285714,-1.647058823529412,-0.27,-92195.12195121952,942195.1219512195,0.06729965156794425
2555,Tom Hammonds,DEN,1994,5,800000,0.2,15175000,0.05271828665568369,3.79375,0.54,199865.8536585366,600134.1463414634,0.03954755494836662
2555,Tom Hammonds,DEN,1995,6,700000,0,15964000,0.043848659483838634,0,0,0,700000,0.043848659483838634
2555,Tom Hammonds,DEN,1996,7,970000,-0.5,23000000,0.04217391304347826,-11.855670103092782,-1.35,-757317.0731707318,1727317.0731707318,0.07510074231177094
2555,Tom Hammonds,DEN,1997,8,1070000,-1.2,24363000,0.04391905758732504,-27.322990654205608,-3.24,-1925271.219512195,2995271.2195121953,0.12294344783122749
2555,Tom Hammonds,DEN,1998,NA,970000,0,26900000,0.036059479553903345,0,0,0,970000,0.036059479553903345
2555,Tom Hammonds,MIN,2000,11,1800000,-0.3,34000000,0.052941176470588235,-5.666666666666667,-0.81,-671707.3170731708,2471707.317073171,0.07269727403156385
2555,Tom Hammonds,MIN,2001,12,1130000,-0.1,35500000,0.03183098591549296,-3.1415929203539825,-0.27,-233780.48780487807,1363780.487804878,0.038416351769151494
2555,Tom Hammonds,MIN,2002,NA,1800000,0,42500000,0.042352941176470586,0,0,0,1800000,0.042352941176470586
2555,Tom Hammonds,WSB,1991,2,800000,-0.7,11871000,0.06739112121977929,-10.387125,-1.89,-547224.1463414634,1347224.1463414636,0.11348868219538906
2555,Tom Hammonds,WSB,1992,3,825000,-0.5,12500000,0.066,-7.575757575757575,-1.35,-411585.3658536585,1236585.3658536584,0.09892682926829267
2557,Vlade Divac,CHH,1997,8,4718000,3.3,24363000,0.1936543118663547,17.040674014412886,8.91,5294495.853658536,-576495.8536585364,-0.023662761304376983
2557,Vlade Divac,CHH,1998,9,4833333,2.7,26900000,0.1796778066914498,15.026897588061903,7.290000000000001,4782951.219512195,50381.78048780467,0.0018729286426693186
2557,Vlade Divac,LAL,1991,2,770000,2.5,11871000,0.06486395417403758,38.54220779220779,6.75,1954371.9512195124,-1184371.9512195124,-0.09977019216742586
2557,Vlade Divac,LAL,1992,3,942000,0.5,12500000,0.07536,6.634819532908705,1.35,411585.3658536585,530414.6341463415,0.04243317073170732
2557,Vlade Divac,LAL,1993,4,3633000,2.2,14000000,0.2595,8.477842003853565,5.940000000000001,2028292.6829268294,1604707.3170731706,0.11462195121951219
2557,Vlade Divac,LAL,1994,5,4133000,2.9,15175000,0.2723558484349259,10.647834502782482,7.83,2898054.8780487804,1234945.1219512196,0.0813802386788283
2557,Vlade Divac,LAL,1995,6,3333300,4.1,15964000,0.20880105236782762,19.63591635916359,11.07,4310280,-976980,-0.06119894763217239
2557,Vlade Divac,LAL,1996,7,3333000,2.1,23000000,0.14491304347826087,14.491449144914492,5.670000000000001,3180731.7073170734,152268.29268292664,0.006620360551431593
2557,Vlade Divac,LAL,2005,16,4903000,-0.1,43870000,0.1117620241622977,-0.8947583112380175,-0.27,-288900,5191900,0.11834739001595623
2557,Vlade Divac,LAL,2006,NA,2000000,0,49500000,0.04040404040404041,0,0,0,2000000,0.04040404040404041
2557,Vlade Divac,SAC,1999,10,8300000,1.8,30000000,0.27666666666666667,6.506024096385542,4.86,3556097.56097561,4743902.439024391,0.15813008130081302
2557,Vlade Divac,SAC,2000,11,8837774,2.9,34000000,0.2599345294117647,11.156655510765493,7.83,6493170.731707317,2344603.268292683,0.06895891965566715
2557,Vlade Divac,SAC,2001,12,9640000,2.4,35500000,0.27154929577464787,8.838174273858922,6.48,5610731.707317073,4029268.292682927,0.11350051528684302
2557,Vlade Divac,SAC,2002,13,10444642,2.9,42500000,0.24575628235294117,11.800308713309656,7.83,8116463.414634147,2328178.5853658533,0.054780672596843605
2557,Vlade Divac,SAC,2003,14,11248076,2.5,40271000,0.27930957761168085,8.950641869773996,6.75,6629981.707317074,4618094.292682926,0.11467543127021743
2557,Vlade Divac,SAC,2004,15,12051510,2.3,43840000,0.27489758211678833,8.366752382066645,6.21,6640156.097560976,5411353.902439024,0.12343416748264198
2558,Winston Bennett,CLE,1991,2,525000,-0.3,11871000,0.04422542330048016,-6.783428571428571,-0.81,-234524.63414634147,759524.6341463415,0.06398152086145577
2558,Winston Bennett,CLE,1992,3,525000,-0.9,12500000,0.042,-21.428571428571427,-2.43,-740853.6585365854,1265853.6585365855,0.10126829268292684
2560,A.J. English,CHI,1994,NA,150000,0,15175000,0.009884678747940691,0,0,0,150000,0.009884678747940691
2560,A.J. English,POR,1994,NA,150000,0,15175000,0.009884678747940691,0,0,0,150000,0.009884678747940691
2560,A.J. English,WSB,1991,1,275000,-0.7,11871000,0.023165697919299132,-30.217090909090906,-1.89,-547224.1463414634,822224.1463414634,0.06926325889490889
2560,A.J. English,WSB,1992,2,325000,-0.8,12500000,0.026,-30.769230769230774,-2.16,-658536.5853658537,983536.5853658537,0.0786829268292683
2560,A.J. English,WSB,1993,NA,406000,0,14000000,0.029,0,0,0,406000,0.029
2561,A.J. Wynder,BOS,1991,1,30000,0,11871000,0.0025271670457417236,0,0,0,30000,0.0025271670457417236
2561,A.J. Wynder,BOS,1992,NA,130000,0,12500000,0.0104,0,0,0,130000,0.0104
2561,A.J. Wynder,BOS,1993,NA,140000,0,14000000,0.01,0,0,0,140000,0.01
2562,Alaa Abdelnaby,BOS,1993,3,500000,-0.6,14000000,0.03571428571428571,-16.8,-1.62,-553170.731707317,1053170.731707317,0.07522648083623694
2562,Alaa Abdelnaby,BOS,1994,4,805000,-0.2,15175000,0.05304777594728172,-3.770186335403727,-0.54,-199865.8536585366,1004865.8536585366,0.06621850765459879
2562,Alaa Abdelnaby,POR,1991,1,395000,-0.2,11871000,0.03327436610226603,-6.010632911392405,-0.54,-156349.75609756098,551349.756097561,0.0464450978095831
2562,Alaa Abdelnaby,POR,1992,2,494000,-0.1,12500000,0.03952,-2.5303643724696356,-0.27,-82317.07317073172,576317.0731707318,0.04610536585365854
2562,Alaa Abdelnaby,SAC,1995,5,650000,-0.1,15964000,0.04071661237785016,-2.4560000000000004,-0.27,-105128.78048780489,755128.7804878049,0.0473019782315087
2563,Alan Ogg,MIA,1991,1,130000,-0.2,11871000,0.010951057198214134,-18.263076923076927,-0.54,-156349.75609756098,286349.756097561,0.024121788905531207
2563,Alan Ogg,MIA,1992,2,202000,-0.3,12500000,0.01616,-18.564356435643564,-0.81,-246951.21951219512,448951.2195121951,0.03591609756097561
2564,Alec Kessler,MIA,1991,1,1600000,-1.7,11871000,0.13478224243955858,-12.612937500000001,-4.59,-1328972.9268292682,2928972.926829268,0.2467334619517537
2564,Alec Kessler,MIA,1992,2,1122000,-1,12500000,0.08976,-11.140819964349376,-2.7,-823170.731707317,1945170.731707317,0.15561365853658538
2564,Alec Kessler,MIA,1993,3,762000,-0.1,14000000,0.05442857142857143,-1.8372703412073492,-0.27,-92195.12195121952,854195.1219512195,0.061013937282229966
2564,Alec Kessler,MIA,1994,4,922000,0,15175000,0.06075782537067545,0,0,0,922000,0.06075782537067545
2564,Alec Kessler,MIA,1995,NA,1402000,0,15964000,0.08782260085191682,0,0,0,1402000,0.08782260085191682
2565,Andy Toolson,UTA,1991,1,120000,-0.1,11871000,0.010108668182966895,-9.8925,-0.27,-78174.87804878049,198174.8780487805,0.016694034036625432
2565,Andy Toolson,UTA,1992,NA,250000,0,12500000,0.02,0,0,0,250000,0.02
2565,Andy Toolson,UTA,1996,2,310000,-0.1,23000000,0.013478260869565217,-7.419354838709678,-0.27,-151463.41463414635,461463.4146341464,0.020063626723223756
2566,Anthony Bonner,NYK,1994,4,650000,1.1,15175000,0.042833607907743,25.68076923076923,2.9700000000000006,1099262.1951219514,-449262.1951219514,-0.029605416482500917
2566,Anthony Bonner,NYK,1995,5,845000,0.1,15964000,0.052931596091205214,1.8892307692307693,0.27,105128.78048780489,739871.2195121951,0.04634623023754667
2566,Anthony Bonner,SAC,1992,2,568000,-0.8,12500000,0.04544,-17.6056338028169,-2.16,-658536.5853658537,1226536.5853658537,0.09812292682926829
2566,Anthony Bonner,SAC,1993,3,763000,-0.2,14000000,0.0545,-3.669724770642202,-0.54,-184390.24390243905,947390.243902439,0.06767073170731708
2567,Anthony Cook,DEN,1991,1,370000,-0.6,11871000,0.031168393564147922,-19.25027027027027,-1.62,-469049.26829268294,839049.268292683,0.07068058868609914
2567,Anthony Cook,DEN,1992,2,480000,0.1,12500000,0.0384,2.604166666666667,0.27,82317.07317073172,397682.9268292683,0.03181463414634146
2567,Anthony Cook,DEN,1993,NA,570000,0,14000000,0.04071428571428572,0,0,0,570000,0.04071428571428572
2567,Anthony Cook,MIL,1994,3,650000,-0.1,15175000,0.042833607907743,-2.3346153846153848,-0.27,-99932.9268292683,749932.9268292683,0.04941897376140154
2567,Anthony Cook,POR,1996,4,225000,-0.1,23000000,0.009782608695652175,-10.222222222222221,-0.27,-151463.41463414635,376463.4146341464,0.016367974549310712
2568,Bimbo Coles,ATL,2000,10,2300000,-0.1,34000000,0.06764705882352941,-1.4782608695652175,-0.27,-223902.43902439027,2523902.43902439,0.07423242467718795
2568,Bimbo Coles,CLE,2001,11,2250000,-0.6,35500000,0.06338028169014084,-9.466666666666667,-1.62,-1402682.9268292682,3652682.926829268,0.10289247681209206
2568,Bimbo Coles,CLE,2002,12,2200000,-0.4,42500000,0.05176470588235294,-7.7272727272727275,-1.08,-1119512.1951219514,3319512.1951219514,0.07810616929698709
2568,Bimbo Coles,CLE,2003,13,2400000,-0.5,40271000,0.0595962355044573,-8.389791666666667,-1.35,-1325996.3414634147,3725996.341463415,0.09252306477274999
2568,Bimbo Coles,CLE,2004,NA,1050000,0,43840000,0.023950729927007298,0,0,0,1050000,0.023950729927007298
2568,Bimbo Coles,GSW,1997,7,1400000,-0.3,24363000,0.057464187497434635,-5.220642857142857,-0.81,-481317.8048780488,1881317.8048780488,0.07722028505841025
2568,Bimbo Coles,GSW,1998,8,1700000,-0.6,26900000,0.06319702602230483,-9.494117647058824,-1.62,-1062878.0487804879,2762878.048780488,0.10270922114425605
2568,Bimbo Coles,GSW,1999,9,2000000,0.7,30000000,0.06666666666666667,10.5,1.89,1382926.8292682928,617073.1707317072,0.020569105691056907
2568,Bimbo Coles,MIA,1991,1,290000,-0.1,11871000,0.024429281442169996,-4.093448275862069,-0.27,-78174.87804878049,368174.8780487805,0.03101464729582853
2568,Bimbo Coles,MIA,1992,2,212000,0.5,12500000,0.01696,29.4811320754717,1.35,411585.3658536585,-199585.36585365853,-0.01596682926829268
2568,Bimbo Coles,MIA,1993,3,650000,1.4,14000000,0.04642857142857143,30.15384615384615,3.78,1290731.7073170731,-640731.7073170731,-0.04576655052264808
2568,Bimbo Coles,MIA,1994,4,802000,0.9,15175000,0.0528500823723229,17.02930174563591,2.43,899396.3414634147,-97396.34146341472,-0.0064182103106039355
2568,Bimbo Coles,MIA,1995,5,902000,0.3,15964000,0.05650212979203207,5.3095343680709535,0.81,315386.34146341466,586613.6585365853,0.03674603223105646
2568,Bimbo Coles,MIA,1996,6,1002000,1.2,23000000,0.043565217391304346,27.54491017964072,3.24,1817560.975609756,-815560.9756097561,-0.03545917285259809
2568,Bimbo Coles,MIA,2004,14,1070000,-0.3,43840000,0.024406934306569344,-12.291588785046727,-0.81,-866107.3170731708,1936107.3170731708,0.04416303186754495
2569,Bo Kimble,LAC,1991,1,950000,-1,11871000,0.08002695644848791,-12.49578947368421,-2.7,-781748.7804878049,1731748.780487805,0.1458806149850733
2569,Bo Kimble,LAC,1992,2,1150000,-0.1,12500000,0.092,-1.0869565217391306,-0.27,-82317.07317073172,1232317.0731707318,0.09858536585365854
2569,Bo Kimble,NYK,1993,3,865000,-0.1,14000000,0.061785714285714284,-1.6184971098265897,-0.27,-92195.12195121952,957195.1219512195,0.06837108013937282
2569,Bo Kimble,NYK,1994,NA,1150000,0,15175000,0.0757825370675453,0,0,0,1150000,0.0757825370675453
2569,Bo Kimble,NYK,1995,NA,1435000,0,15964000,0.08988975194186921,0,0,0,1435000,0.08988975194186921
