seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,leader
31100,2023,4678,Troy Brown Jr.,SF,LAL,76,1860,0,2,70,28,0,wing_big_percent,98,6,6,215,78,wing,1,2,2.9,0.075,-1.8,0.8,-1,0.5,FALSE
31101,2023,4794,Ty Jerome,SG,GSW,45,816,21,61,18,0,0,guard_percent,82,6,5,195,77,guard,1.4,0.7,2.1,0.124,-1,0.3,-0.8,0.3,FALSE
31103,2023,4796,Tyler Herro,SG,MIA,67,2337,20,77,3,0,0,guard_percent,97,6,5,195,77,guard,1.1,2.4,3.5,0.072,1.5,-0.8,0.6,1.6,TRUE
31104,2023,4892,Tyrese Haliburton,PG,IND,56,1883,87,13,0,0,0,guard_percent,100,6,5,185,77,guard,6.4,1.2,7.6,0.195,7,0.2,7.2,4.4,TRUE
31106,2023,4893,Tyrese Maxey,SG,PHI,60,2016,25,56,19,0,0,guard_percent,81,6,2,200,74,guard,3.7,1.6,5.4,0.128,1.9,-1.2,0.7,1.3,FALSE
31107,2023,5104,TyTy Washington Jr.,PG,HOU,31,433,100,0,0,0,0,guard_percent,100,6,3,197,75,guard,-0.3,0.1,-0.1,-0.016,-5,-1.3,-6.3,-0.5,FALSE
31108,2023,4370,Tyus Jones,PG,MEM,80,1940,98,2,0,0,0,guard_percent,100,6,0,196,72,guard,3.4,2.3,5.7,0.141,1.2,0.3,1.6,1.7,FALSE
31111,2023,5018,Usman Garuba,PF,HOU,75,970,0,0,1,35,64,big_percent,99,6,8,220,80,big,0.9,0.9,1.8,0.091,-2,0.6,-1.4,0.2,FALSE
31113,2023,4217,Victor Oladipo,SG,MIA,42,1106,14,61,24,0,0,wing_small_percent,85,6,4,213,76,wing,-0.9,1.5,0.6,0.024,-2.9,0.8,-2.1,0,FALSE
31116,2023,4799,Vlatko Čančar,PF,DEN,60,889,0,0,1,90,9,big_percent,99,6,8,236,80,big,0.9,0.8,1.7,0.093,-1.7,-0.1,-1.8,0,FALSE
31117,2023,5106,Walker Kessler,C,UTA,74,1703,0,0,0,0,100,big_percent,100,7,1,245,85,big,4.6,2.5,7.1,0.2,1.4,1.5,2.9,2.1,FALSE
31118,2023,4682,Wendell Carter Jr.,C,ORL,57,1690,0,0,0,6,94,big_percent,100,6,10,270,82,big,2.6,2,4.6,0.13,0.9,0.1,1,1.3,TRUE
31120,2023,4800,Wenyen Gabriel,PF,LAL,68,1024,0,0,7,66,27,big_percent,93,6,9,205,81,big,1.5,1.3,2.8,0.132,-2.3,0.1,-2.2,-0.1,FALSE
31121,2023,3914,Wesley Matthews,SG,MIL,52,820,1,54,41,3,0,wing_small_percent,95,6,4,220,76,wing,0.3,0.9,1.2,0.073,-3.5,0.8,-2.7,-0.1,FALSE
31123,2023,4140,Will Barton,SG,WAS,40,782,3,72,24,1,0,wing_small_percent,96,6,6,181,78,wing,-0.4,0.6,0.2,0.013,-1.7,-0.9,-2.7,-0.1,FALSE
31124,2023,4140,Will Barton,SG,TOR,16,211,51,48,2,0,0,guard_percent,99,6,6,181,78,guard,0,0.2,0.2,0.051,-2.9,0.5,-2.5,0,FALSE
31125,2023,4460,Willy Hernangómez,C,NOP,38,458,0,0,0,0,100,big_percent,100,6,11,250,83,big,0.8,0.8,1.6,0.171,-0.2,0.5,0.3,0.3,FALSE
31126,2023,5108,Xavier Cooks,PF,WAS,10,126,0,0,9,91,0,wing_big_percent,100,6,8,183,80,wing,0.1,0.2,0.2,0.094,-3.2,-0.5,-3.7,-0.1,FALSE
31128,2023,5021,Xavier Sneed,SF,CHO,4,48,0,19,58,24,0,wing_big_percent,82,NA,NA,NA,NA,wing,0.1,0,0.1,0.086,-3.1,-0.4,-3.6,0,FALSE
31129,2023,4897,Xavier Tillman Sr.,PF,MEM,61,1180,0,0,2,81,17,big_percent,98,6,8,245,80,big,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2,FALSE
31130,2023,4684,Yuta Watanabe,SF,BRK,58,928,0,4,31,58,8,wing_big_percent,89,6,9,215,81,wing,1.3,0.9,2.1,0.111,-0.4,-0.2,-0.6,0.3,FALSE
31131,2023,4580,Zach Collins,C,SAS,63,1441,0,0,0,2,99,big_percent,101,6,11,250,83,big,1.2,1,2.2,0.074,-0.5,0.3,-0.2,0.6,FALSE
31132,2023,4299,Zach LaVine,SG,CHI,77,2768,23,42,30,4,0,wing_small_percent,72,6,5,200,77,wing,4.2,2.9,7.1,0.123,2.7,-0.7,1.9,2.7,TRUE
31133,2023,4898,Zeke Nnaji,PF,DEN,53,728,0,0,0,23,77,big_percent,100,6,9,240,81,big,0.9,0.7,1.6,0.106,-2.7,-0.9,-3.7,-0.3,FALSE
31134,2023,5024,Ziaire Williams,SF,MEM,37,561,1,13,77,9,0,wing_small_percent,90,6,8,215,80,wing,-0.5,0.6,0.1,0.011,-4.7,-0.8,-5.6,-0.5,FALSE
31135,2023,4803,Zion Williamson,PF,NOP,29,956,0,0,0,59,41,big_percent,100,6,6,284,78,big,2.3,1.2,3.6,0.18,4.8,1,5.8,1.9,TRUE
